,AT5G04140,AT1G70530,AT3G14240,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G21326,AT1G04110,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G34980,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT2G19170,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT4G20430,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT5G59190,AT3G45060,AT3G29034,AT2G06050,AT2G05920,AT5G59130,AT1G66210,AT2G04160,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT5G11940,AT1G64280,AT5G20480,AT5G44530,AT1G20150,AT1G30600,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT1G71950,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G03620,AT4G21323,AT5G66420,AT5G45650,AT2G39530,AT4G30190,AT2G01950,AT4G26330,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT5G59810,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT5G45640,AT1G62340,AT1G19380,AT2G38900,AT4G24160,AT4G20850,AT2G37040,AT4G15040,AT5G58840,AT5G58820,AT1G65490,AT3G59880,AT2G36690,AT5G51750,AT4G38560,AT1G66220,AT1G32970,AT3G26210,AT4G08850,AT2G42360,AT3G14067,AT5G37600,AT1G49000,AT1G32950,AT3G19930,AT4G00230,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT5G67360,AT1G01900,AT2G39850,AT5G67090,AT5G59100,AT5G19660,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT5G59090,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G20160,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT1G20150,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055524979215183956,0.01823780106428008,0.0,0.0,0.02350231200948838,0.03332029076332321,0.0,0.023007029733374207,0.08275937616403395,0.0,0.06252828752906736,0.0796181903077895,0.0,0.028805766227221863,0.0,0.0,0.0,0.0,0.0,0.06638713230837756,0.0,0.009390266281437798,0.0,0.04857280088774796,0.0,0.0,0.0,0.0,0.01935952425311771,0.07874000458654917,0.0,0.0,0.0,0.053475451593897994,0.0,0.047602466294804024,0.006120780038770812,0.05300489002686759,0.0,0.043245405185868835,0.0,0.043623178244948546,0.06465245765662475,0.0,0.0,0.02073785800099559,0.0,0.0,0.014837836561442108,0.0,0.0,0.03287411870587009,0.0,0.0,0.024897143683350054,0.0,0.0,0.10425047125021392,0.0,0.0,0.0,0.004520417107060748,0.060959319509338084,0.007923644789029627,0.0,0.0,0.0,0.0,0.0,0.0,0.024438631675641975,0.01577694552130482,0.05472354980824967,0.0,0.058414174726953316,0.02781325204148577,0.0,0.053712871648924354,0.006184988074374065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07089859089401385,0.0,0.0,0.015010522676213167
AT1G30600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06580985020368546,0.029739825937076025,0.028428199904448004,0.0,0.0,0.07340464814438241,0.0,0.0,0.0,0.0,0.023360601941066594,0.08056925967910233,0.004567721145830594,0.021704215684393846,0.0,0.012418351725801857,0.014707005933935813,0.0,0.020900271081112587,0.02368179299247153,0.0,0.0,0.0,0.0034236733097108285,0.049364691095266755,0.0,0.033124314309803005,0.034738398049024566,0.0,0.0,0.0,0.01377670526329311,0.02263777747519269,0.031374897785924505,0.0024951810310205325,0.030534632842628584,0.02570841107566868,0.04720218320436542,0.0017572646159638161,0.0,0.010864077757296586,0.06203828120777577,0.0,0.08547185521094791,0.023588316527038966,0.0,0.0,0.0,0.0,0.05587902633706632,0.030358207544491256,0.0,0.11770116840340239,0.020236992917775698,0.0,0.11529872489272286,0.0,0.16424075482465939,0.056834701571452984,0.037268440017542925,0.03598555739564824,0.0,0.0014761284631468197,0.10321180466000968,0.10599381482266668,0.08651807980114223,0.002707947985274295,0.12099373261084923,0.09326247674369292,0.07509268167963423,0.00019193336055844945,0.0,0.0,0.12204939727005071,0.0,0.10274481645401634,0.03285451629716496,0.0,0.0,0.0,0.055486018265124004,0.003754983843152093,0.0,0.042461346398446675,0.0436643918676225,0.0,0.0,0.02522000471311081,0.03743912668329541,0.0
AT4G39400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04466835995146279,0.0,0.009738671269311716,0.02057558061998832,0.06068790094597043,0.0,7.462621605980324e-05,0.0,0.0,0.0066128394531002055,0.030067991008621675,0.024408556511275048,0.021552819485994856,0.0025877197012695863,0.1445856686265261,0.0,0.013915616839031086,0.02823498230494592,0.16454370000924312,0.019463992421014265,0.0,0.0,0.04589966472633611,0.02508299539515968,0.0,0.0,0.0,0.04541224237805164,0.0,0.0,0.07661031330468027,0.0,0.0,0.0,0.04753672838689704,0.0,0.0,0.0,0.0,0.057689927177383415,0.001820763603566311,0.0,0.013767934071965637,0.05408956952734423,0.0,0.028035028888451885,0.05619475062090884,0.0,0.015849255458292077,0.013569080899558328,0.0765951666904241,0.014619913789611028,0.0,0.0,0.0,0.0,0.0002742537684827795,0.0,0.0,0.04458403744890549,0.0,0.01725549295988782,0.08627245988193688,0.03098838390692049,0.1478953788380435,0.0,0.0,0.055200893391481376,0.07171830677239033,0.042094482112588594,0.0,0.05692521715318488,0.0,0.0,0.0,0.02405987016387412,0.02851608803657557,0.017313579155868508,0.0011908491221208628,0.007777245223401952,0.0,0.05360904505248154,0.013063840301464458,0.0006945613345499257,0.06732775857831541,0.01982723451684154,0.0,0.0,0.0
AT5G07440,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07395403970792169,0.12507219122958357,0.0,0.04276823164564214,0.0064647969836986174,0.061676071438170776,0.05294982960826511,0.028596158788929626,0.08486399885919815,0.18908131278710183,0.0,0.0,0.021797642827026564,0.2051477983686123,0.0,0.027247624026718542,0.027406755600131172,0.0,0.0,0.17760454762206868,0.0,0.20001052108566686,0.18066433576910157,0.05641566080302929,0.009612353850603883,0.0,0.0,0.07421388210670843,0.0,0.0,0.005854674386984948,0.0,0.15345902962816127,0.0,0.20517464706825828,0.04344586243540416,0.124682812781997,0.0,0.01999866240672943,0.022672652407689897,0.05624791030403786,0.003943605629417757,0.0,0.0,0.0,0.00706747381075723,0.10605116853149843,0.1986972092324526,0.08239676436129173,0.07983081275220871,0.18327427963829357,0.0,0.29195304935590616,0.01146131523766769,0.15518438528070488,0.22420729637732184,0.07236323548649626,0.17871900254442052,0.08822425119425303,0.0,0.10189664103406249,0.03389157649095664,0.030757757497338778,0.029971302338565264,0.024742262272802185,0.07704062178801796,0.0,0.14216017602193687,0.0,0.0041532638355861184,0.11081592019363518,0.16237707446357974,0.05760694474757999,0.0,0.0673069629757046,0.008124695072605048,0.2059807298950591,0.05491485873893076,0.07354122263137763,0.08234401831008342,0.14574830722372067,0.02421003729814153,0.08766047820784229,0.07840272931066727,0.06744306015203994,0.17860202764691846,0.06267287696658386,0.17066543844295534
AT4G23210,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02160360957656149,0.06787738550178979,0.13905182691782803,0.2190721508255531,0.41472642325610587,0.41009585969765316,0.1472416868578741,0.5430924998101438,0.056923347919606515,0.0,0.0,0.009817770248551794,0.11344032715767938,0.12612715702375699,0.2310561095528716,0.04951926347403268,0.0,0.0,0.0,0.0,0.20221256773979523,0.11567323140928565,0.010303686444504079,0.20936500532644486,0.22725644299107084,0.1456451937072687,0.30744476545252675,0.0,0.0,0.12468179880457497,0.12951693870435044,0.033915142043545954,0.05914463772072054,0.09638722102956132,0.0,0.07396308799445062,0.11826208095667456,0.14441099431914473,0.16785270753390424,0.23783669293564924,0.043062371530550037,0.1755983230042084,0.055436004990819576,0.017014097892098956,0.18037096967851385,0.14116571906185604,0.11999808930081035,0.01916546252853335,0.2392724492146543,0.184165032063067,0.022273334218672725,0.10302055181828895,0.0,0.14916870627501222,0.06816404767930684,0.2609495630972247,0.3171890571442646,0.042599551858905516,0.0,0.08424744188548083,0.08286731609788256,0.04038627249200322,0.05853715069104459,0.09188494518175028,0.25588963687616406,0.05569831607397213,0.23823003641508111,0.003033070606138333,0.15981618407367937,0.16669447714121666,0.13701817061643506,0.292469745296686,0.017472065089112254,0.11126752493894165,0.08259821190037653,0.2695277558960878,0.0,0.2973951333244824,0.24878787446372508,0.07090407663502285,0.21018890315677408,0.13191249886941336,0.14335162562010018,0.0,0.2892342695209418,0.20506961860610629,0.25184128713423193
AT5G59080,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0501831780446087,0.007541477206120195,0.03251193761761906,0.0546928809732401,0.006554637979650835,0.08159514355879316,0.017904602311720863,0.0,0.0,0.0,0.0,0.030904824530627817,0.03034494638926777,0.0,0.0,0.0,0.0,0.039804441886577724,0.10150111380889859,0.0,0.0,0.03573715811470435,0.15154638520789598,0.0,0.0,0.0,0.041977233893387256,0.014030990423150813,0.028517916725391057,0.10807782365146612,0.0,0.0,0.03996246227039135,0.0,0.026023312309332525,0.028052215483659326,0.0,0.01271754430435057,0.0,0.00011482478734103907,0.004448157186859758,0.0,0.0,0.0,0.0,0.0,0.04158899494522217,0.0,0.0,0.0,0.11135261375786487,0.02964990699844705,0.0,0.0065549012596619605,0.04206269784087069,0.0,0.0629341457517274,0.0,0.08641762099567551,0.0,0.057216498633331225,0.057965083010846685,0.020447945003435164,0.0,0.03438548675040676,0.0,0.0387141283436192,0.0736092387113676,0.03400579983520302,0.018772201583008075,0.0,0.012276864452338332,0.04783874148398182,0.0,0.0,0.0,0.0,0.0,0.0,0.05781904952847472,0.0,0.03879383358964761,0.0,0.0,0.004968784916799196
AT5G53460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10086114769075527,0.04766250885343082,0.054344122766641245,0.0,0.0,0.033976627207526144,0.023075158686318487,0.18193411737756993,0.0,0.04982386988906651,0.13713807829689628,0.015334857204291508,0.11313801592004746,0.06568705307926614,0.0,0.09183717408048464,0.0037358751946239277,0.0,0.018850015905945927,0.04601010135094552,0.0,0.13351251468253023,0.03584919352909344,0.09958113728819784,0.08660987149179467,0.00897473587325881,0.069735623422428,0.051674582072253505,0.06436954113629856,0.0,0.03505528982526718,0.19763505878545606,0.0,0.005989235402866333,0.03887343533961207,0.12223490168217999,0.13428849563148604,0.057709606383741674,0.0052372039322128305,0.02047535493553898,0.0035866637775452404,0.0,0.06079558288228126,0.0,0.1336748129242702,0.08849621068004798,0.07654554029281058,0.07939550269954099,0.0,0.0,0.0,0.014566544538259008,0.0,0.13079588325148594,0.07143778387513411,0.06900326600903162,0.0,0.049130924958865174,0.04944034536813713,0.03975107872666328,0.034412562679101866,0.07826206170381966,0.003760856884728714,0.03463051313451948,0.12007855977092441,0.018175356952517596,0.014089339842284776,0.07108776208713774,0.020940715622173034,0.04843887435404404,0.022309526486934184,0.08096514221168283,0.0,0.11023180393527787,0.005228185420601772,0.0,0.02289874479464249,0.0972089632525801,0.021511843964876487,0.0,0.0,0.010862541407689053,0.0065319735647764166,0.06600978806851932,0.07125360355539545
AT1G71950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033606552414308544,0.037296622319393125,0.0544475249238896,0.0216285209384659,0.04764585575144897,0.01646904819261441,0.04655890808950325,0.0,0.0,0.0,0.10855631106651376,0.14404510821247207,0.0,0.016410428253774256,0.0,0.004667149070539445,0.005168377148214942,0.0027009551919605634,0.0,0.0,0.203825702885011,0.037143493108095615,0.03334524157685714,0.012629906697781301,0.0036293432410663407,0.0,0.08749077410218553,0.02190757077319705,0.0,0.003509660276927118,0.0,0.0,0.013812899399372247,0.04474157945278634,0.07058099467074674,0.15042094951162488,0.0,0.1332915874438858,0.0,0.11680378400726066,0.046485957559165625,0.16718832697119268,0.0,0.19421744003286,0.17433115339443717,0.0,0.02959832535771234,0.04374700421844757,0.0,0.011573577243220612,0.11609770352003235,0.07169723551080809,0.15590042994204656,0.011058595270771798,0.17611698180296154,0.0,0.09674232611824762,0.00943067624572791,0.0,0.0061784170184679965,0.12484921622848111,0.018107658375704494,0.0,0.09397046400309161,0.019755297905622804,0.00025309279113683303,0.0,0.03042327958817226,0.035467770278992505,0.019291600326444946,0.0,0.07871536472074503,0.06768747464478797,0.020154182616989313,0.08642509842715085,0.0901085493082967,0.050695982334237,0.142455217798664,0.0,0.029335140830669015,0.0,0.005665318057981761,0.15123351291789233,0.07723072580616486
AT5G67450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458926838764954,0.35151610179066806,0.14153848129369218,0.3672092695486855,0.03003749098398334,0.0,0.0,0.0,0.1696692094473493,0.0,0.20473732628720542,0.060207793120263586,0.02700977494026735,0.07002193021817349,0.0,0.05178607117406542,0.18585999417492394,0.20325750805547926,0.01896558542913973,0.05624889895330987,0.32125355408780165,0.1457805153154752,0.32427126584868904,0.0,0.006471132949266156,0.22373712304093774,0.03337225886844064,0.005876665099791012,0.0,0.06261570945113282,0.0,0.02055736864678015,0.0017498358685901216,0.18846466481643165,0.2304245162491967,0.23175712121580005,0.1391682703357402,0.1794324141451502,0.0021885221476876104,0.0,0.17554323683585915,0.16793228056645293,0.2449156652872504,0.012855838940650344,0.05311277626102262,0.3551632497471222,0.0,0.07667389270090452,0.040181885773312054,0.07347522923088423,0.07639163931874449,0.3932329343359089,0.14440890041052667,0.035054323629412965,0.0,0.0821070235146446,0.027740114641445768,0.04163726052845451,0.029285481729325102,0.07875204772611832,0.2031718167403609,0.003981552247422027,0.19612671736409482,0.0640836559878295,0.2711439103650415,0.17209456037848359,0.23188900422592118,0.3121581434174858,0.1143246311214765,0.18011284404971173,0.14332997352151566,0.19392019632738688,0.058273693964001616,0.19888234032110552,0.21495784648164085,0.12175148438983419,0.14662822802573316,0.18360487812424764,0.17045777494394776,0.07882271059107171,0.28813634803277943,0.09436599639779275,0.21072770797887563
AT2G44370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123194870182763,0.09921932842826409,0.6508874316795523,0.07604390555364349,0.024544150891334215,0.0,0.0,0.24313484860213208,0.09216638016204537,0.3695531896062658,0.04264099664166432,0.0,0.008280227779355886,0.05015477814762259,0.06666979996327838,0.21255130062920458,0.37344932201626513,0.0,0.04904502616008366,0.4427005529246846,0.2844500097950997,0.461059137958328,0.011072292746998613,0.0,0.22297056550778205,0.1112793793334319,0.08009566198025975,0.0004941498636494845,0.09674857824515426,0.04939185886843722,0.004008946508281097,0.008389922434523855,0.14307823698347755,0.16625624812986084,0.5586282011966617,0.0471899642665039,0.219220239284724,0.07314380551862176,0.0,0.27570609699681103,0.23892717443120004,0.25811597490912397,0.0716529317660397,0.12312943388020448,0.3839031179484258,0.0,0.187434879190149,0.020460329173423553,0.05335123812374265,0.12893181789350083,0.1815838494007893,0.2771837697875139,0.10270825055661592,0.0,0.12135571109205556,0.05525026105644959,0.0,0.0,0.0482604850434567,0.23421145904586838,0.007946064166902023,0.3529359259209519,0.09436931672263094,0.25199830365480635,0.28515972991039606,0.1653335463319452,0.3831001435674517,0.14642626574078643,0.3487130959960789,0.1733916795597108,0.26238345717489153,0.0018732472150189139,0.4923206336481398,0.46591043101310814,0.42031810311753626,0.2534798456669858,0.18378592299992502,0.1493851113871485,0.008762545715178094,0.22408107582531267,0.1256298087091412,0.29975226810254196
AT5G44585,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12677773962512462,0.38592924080299484,0.054623592757274464,0.022060645644447652,0.0,0.016921005619740415,0.20081571146521693,0.07792016292815451,0.3177124670413225,0.048155233018327914,0.028870187969443295,0.02606037355827273,0.0,0.023401855900095248,0.1769848796442237,0.23535976786256385,0.03290050754044427,0.0,0.34102884935686384,0.07608710371910088,0.31796357299091715,0.0,0.002915545956954757,0.259941697525536,0.10052640561758497,0.05245201359722507,0.00032608822133117776,0.10385785175488804,0.04371307999359253,0.11837871512643128,0.05797953123042454,0.09889656882981779,0.19886959883898125,0.33275317652915626,0.047642236924852144,0.08461731394371963,0.0,0.018927726529647027,0.29415571563769616,0.22039521889775315,0.16769496007532325,0.06044510647456214,0.1304637890272431,0.2821236833400895,0.03517370201236947,0.16107376472777402,0.0,0.13775290205840252,0.01922241990275264,0.16735959758690755,0.2460290113595589,0.08297554191290546,0.0,0.12296303796910824,0.01752786196988043,0.0,0.0,0.04750476227159317,0.2749654389149432,0.10708740782371051,0.25148150865243,0.03708700117504682,0.21559343031182987,0.12813282319085717,0.1690752787577161,0.3149752050921961,0.03726151887926887,0.14952842275634648,0.23094437937869405,0.31551373783417014,0.0,0.25303983456598633,0.27497792277121724,0.2188448973464303,0.21947315958063007,0.006552570337177377,0.21137484133219342,0.01411781211352392,0.22191841598200268,0.09148845565688357,0.26081851551158874
AT2G25470,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10450515985376585,0.007427220135452162,0.0,0.0562633209775627,0.08098374653830032,0.13092668087859716,0.0,0.06244583376617774,0.08645069432745056,0.019218080962944528,0.0,0.012357177329880953,0.11663600299544563,0.1165609717549243,0.11229283132245027,0.0,0.012114704708217516,0.13524768101311446,0.042698294784211166,0.13403355269736927,0.04401079741461955,0.0,0.10606117797614445,0.0,0.028104002013971785,0.0,0.06829568727807933,0.05591549228236237,0.0,0.0008027319491590301,0.054648331881134826,0.08777596240197494,0.11307026337241899,0.0,0.19126693570599618,0.0,0.0,0.03802064609106526,0.0,0.0,0.0,0.14068407074026656,0.014359475685172596,0.0,0.050801099518563486,0.0,0.02947022317796777,0.0,0.15057063742454369,0.1363632606097136,0.0026902620112487785,0.0,0.01970259811945496,0.0,0.019816403694512985,0.022323039544829726,0.001694880830941381,0.18521853786221443,0.0215969758750838,0.03921838834825553,0.024720654639505124,0.22359902880403482,0.10851405971041195,0.10580196868318592,0.08166040269725361,0.2230239922826447,0.00018765778210827477,0.0,0.12565826029155147,0.0,0.021760042817518865,0.23679586161855704,0.23259428253754133,0.07157189019876431,0.03288642550194587,0.09604220139049113,0.018476004870743745,0.09631162516725711,0.0,0.14001615862466887
AT1G51620,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666153260420526,0.0,0.0,0.053969687401720146,0.1504429771292206,0.0361996871933874,0.17033954621922986,0.11112073877432715,0.0,0.0,0.0,0.040251646577321276,0.28535010636574754,0.28566053975936745,0.032847188272800754,0.09037898351548934,0.2652366512224307,0.09451491362249387,0.48560054330523417,0.08548755312431067,0.0,0.39938772669246236,0.0953477408904082,0.19565116737099242,0.05722395030190386,0.14046487889647064,0.0,0.10370265729601558,0.0,0.15355526212427706,0.24607932307814662,0.5145337566916379,0.1340001015130472,0.2337496072387386,0.0,0.0,0.16843958247185387,0.2163543198523583,0.3042785479313297,0.10729153745528741,0.13819968799349502,0.3604421978704373,0.09503040210100289,0.1527293149320299,0.0,0.10192014185374654,0.17189427100860488,0.16099647238193926,0.32366267809443405,0.14698316258833777,0.0,0.1123412185772803,0.17461193439666878,0.0,0.09235068623710463,0.051040698517857086,0.18651548319859623,0.0,0.4856624362265338,0.07247482419237583,0.15645384662172512,0.2018672766217542,0.1889546795105308,0.1632444097934176,0.02430230465226435,0.21067619214593547,0.21894681849120579,0.21510754017123412,0.0,0.29591977067272546,0.3660231300176191,0.2699039024006171,0.13530784511584226,0.12038408510612464,0.17895694156073594,0.023186023437881564,0.2682324050265201,0.14019421709574376,0.36497891191202836
AT5G54160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04307144911418148,0.07517491313403979,0.0,0.12178336402722412,0.049303639372840324,0.09097193089921651,0.02883076816595387,0.014494881473677834,0.006096183289377777,0.0,0.0034962454257192466,0.1534898594160401,0.06581453595788878,0.0,0.0908466114554658,0.0001804631637871701,0.03868555492001291,0.10153280046154145,0.06561167296878767,0.06628810784310435,0.08895156893351763,0.041148629743700926,0.0603174086129874,0.0,0.2625756146201168,0.016000411997310726,0.05760735464279221,0.0,0.0,0.14021200743018958,0.08993094566440774,0.0007729111131717925,0.032676359335162664,0.008160007704681727,0.032691938034374646,0.17227262987604908,0.10990090802856378,0.08612702110788173,0.04418049162175142,0.0016959532765974394,0.0,0.01975564359798998,0.10301331304834416,0.0,0.01490967948854327,0.12706857468483546,0.0,0.10090622907864955,0.011014407551985572,0.09199103428135702,0.0,0.0,0.028022529320092193,0.060729189540682516,0.022250322930134958,0.1106512828192574,0.0,0.08592233791597037,0.0,0.18193283849089825,0.2009357865981347,0.24136333314937963,0.06814996923859762,0.025823179520376938,0.13290696545425273,0.03188144525021208,0.046045798431661344,0.07372724213621029,0.02346118071464498,0.16767879253775897,0.0807223751240207,0.029316500561465064,0.07969123274482293,0.0,0.0,0.04055354616894702,0.00017374145422377474,0.0958068100411964
