,AT5G04140,AT1G70530,AT5G10450,AT1G21670,AT2G25000,AT5G55050,AT4G20860,AT1G72300,AT4G20000,AT1G08090,AT4G01250,AT3G48650,AT4G33430,AT2G22122,AT1G51800,AT3G52450,AT4G35180,AT5G53110,AT1G30730,AT2G39200,AT1G14780,AT4G21870,AT5G46330,AT3G46280,AT1G77380,AT3G49780,AT1G52200,AT5G50200,AT1G15950,AT1G64170,AT5G01540,AT3G45060,AT3G29034,AT1G51890,AT2G30490,AT4G28140,AT5G13930,AT5G06950,AT5G20250,AT1G64280,AT5G20480,AT4G39400,AT5G07440,AT4G23210,AT5G59080,AT5G53460,AT5G67450,AT2G44370,AT5G44585,AT2G25470,AT1G51620,AT5G54160,AT2G41220,AT5G66420,AT2G39530,AT4G30190,AT2G01950,AT1G37130,AT1G12940,AT3G19010,AT1G30720,AT2G15620,AT2G44380,AT1G02450,AT2G02220,AT1G19380,AT2G38900,AT4G24160,AT2G37040,AT1G65490,AT3G59880,AT2G36690,AT4G38560,AT3G26210,AT4G08850,AT2G42360,AT5G37600,AT1G49000,AT3G19930,AT2G30360,AT1G51680,AT3G50470,AT1G61380,AT1G35160,AT3G50480,AT2G31400,AT5G39580,AT1G05300,AT4G01700,AT1G65690,AT3G21080,AT4G27730,AT4G31550,AT4G21410,AT5G40780,AT1G61360,AT2G17740,AT5G48430,AT3G25882,AT2G19190,AT2G44490,AT3G19450,AT2G37710,AT4G31800,AT3G22060
AT3G49780,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67593015549959,0.5892225412120363,-0.12236577100201988,0.24087164406864553,0.547178424400147,0.22152740924494455,0.6937649285265725,0.7214847607189068,0.4633776731241236,0.11710526662390504,-0.34499416359867763,0.07581961639721105,0.21265917549418448,0.4106000648761367,0.18188514009456208,-0.1621502458761894,0.3747925919853651,0.507925900051439,0.16098046472804714,-0.4791721607014255,0.4539688648881717,0.5592236633164622,0.4944234728975097,0.17493537375545878,0.5319904714364126,0.19169074200622863,-0.09926724049788382,0.4136163798896253,0.634019393462054,0.084152991756359,0.04146400041859138,-0.12819502779044933,0.0607683556417417,0.5785497851979458,0.528368584300059,-0.41147882885147075,0.45951029283700656,0.49645244155989715,0.5215403918326551,0.42056832654208043,0.2667417171623522,0.39783180219922193,0.272614886584952,0.2392453909724528,0.30536459713876735,0.5862477309318234,0.42080667255733845,0.5824591107675708,0.32563763445457494,0.6192312976126487,0.43269768323751523,0.5363165181388877,0.20982360901718122,0.44264749573466966,0.21531703039860348,0.5404805659484362,0.44783277623422646,-0.10394366500189856,0.47085145020827907,-0.27972639389582993,0.49097522498986024,0.4207227822477332,0.3716130927432398,0.6606083843479877,0.5287869781185641,-0.1798354295095114,0.3860177409033058,0.37876447963389115,0.5504912970093176,0.5022094271486444,0.5709602542745068,0.48789971629497647,0.4908504436824473,0.4262404842758701,0.4247703436683477,-0.17956751582336727,0.3816958044961178,0.4012445717901963,0.5383712884844074
AT1G52200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364002386493703,0.11327231943743671,0.4637441324048859,0.6781691886768171,0.3247334911821295,0.7926127946187317,0.7749790111226519,0.6190576312533109,0.2005198256641679,-0.3184524763117467,-0.06890826512705381,0.2201551897700065,0.5765853200049279,0.34320661202043024,-0.06990017690327381,0.5062229875048677,0.6795789881669195,0.05159353223803331,-0.3782311956303437,0.48597908368993936,0.7649564008356426,0.7112770326264815,0.30991998934580073,0.7814261854932021,0.4259558749025418,-0.15560634916320565,0.6355047648438041,0.6949641687579551,0.32457264025943755,0.10059950503491696,0.04506285779881906,0.20601534974849703,0.7291210819010958,0.6821504877153411,-0.3943792575307675,0.5557796527462416,0.42648378144954946,0.7542646852738308,0.6000910915546829,0.35962409119692057,0.5815762621264188,0.5028240546533989,0.1446807174862724,0.42902250936605807,0.7677298539322449,0.5028539957028726,0.6152924786844697,0.548957817635116,0.7256708821509901,0.5577490541601059,0.6696010669634627,0.4590320359643388,0.3469562396546284,0.48635737926643874,0.6027590186876636,0.6669410479725099,-0.14577403191931887,0.6090767083220102,-0.19555377004789176,0.8116636297820004,0.5881941620065547,0.6116371991989107,0.7610264655517879,0.5635238270442655,0.0059518345648070185,0.6040515633146294,0.5477600195961456,0.6683327860358197,0.7002147312778619,0.811133360465724,0.7628337612399878,0.5445940543012038,0.564798612404408,0.6427690419298799,-0.1152976339681177,0.5211600584161462,0.44738174445706214,0.7189750110423773
AT5G50200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15495675502831996,0.5778696912920592,0.5778303691198129,0.43854841532948025,0.7571381018160479,0.7129582289939971,0.6181523692406176,0.21582356614364934,-0.22027189161450952,-0.023931981672952383,0.10636811691047507,0.4732565594469894,0.18452147349378364,0.012406117615485579,0.4021429074497824,0.6554430696987885,0.03935779140840104,-0.27680307736184573,0.5093266078401223,0.6656573866368334,0.6232113731050913,0.3958803730049263,0.6574366589056425,0.4733511455303281,0.12806774505666438,0.5892742151540746,0.6806811731256629,0.47511718305175904,0.03753978149650809,0.03604562646075095,0.35393274767648786,0.5381619599505538,0.563883774385875,-0.4161207944535029,0.5820056997355287,0.5542635254658314,0.5867139282414596,0.4261416327201203,0.3376183673922681,0.33535553007530416,0.46128423944614627,0.12346887838604267,0.49860328280675265,0.6006613647109822,0.5439564548203609,0.6660293493282273,0.462679987232024,0.7175346706839776,0.6515545197643225,0.5785361271574738,0.44088969030767644,0.25404729056700015,0.37376113183121895,0.5163227506287776,0.6194339908032771,-0.19470116133899795,0.5509806764140835,-0.20038603185646736,0.5947690203848831,0.5071463075498319,0.4811165810386177,0.7422456125295909,0.5565031084717608,0.15960979674107667,0.4017099298593084,0.3410576279179421,0.7323430076573758,0.5350893148949393,0.6898602556091463,0.6267312407337551,0.6457505177015754,0.535756061240817,0.4255634745217919,0.09517145855187031,0.5321353389594302,0.44099141043286705,0.6493779907123128
AT1G15950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09753791776060021,0.06373948623720779,0.14777585527188794,-0.06797381428118489,-0.03377086308219596,0.10794934811997875,0.305664705101949,0.12435596876462687,-0.018532730050299342,-0.1128437713761167,0.16857787891635415,0.16731771041122875,0.10334807839610403,0.40205718919356187,0.0064840325931692765,-0.21011894017165927,0.05603975072013319,-0.05020563822742369,-0.006499473331865885,-0.10651387641512777,0.03144513582656514,0.05881921621781669,0.547731319369754,-0.19627549437181782,0.3545757442292327,-0.0262895734714366,0.13211439554306836,-0.012496573125493255,0.6382383688615341,0.16368227331591112,0.2414956050616321,0.3232475422045113,0.0631135271446803,-0.03310035606776341,-0.15773604929495438,-0.022722458541152978,0.09980835991366556,0.1530148838009165,0.2152591586746731,0.5858780291749515,0.005041742384876992,0.18510726849330028,-0.025942349977317817,0.15980769829921676,-0.10893937018179847,0.34780608449112727,0.20959870792937366,0.070005584762104,0.06503451775391746,0.4875923193828941,-0.004461731557067708,0.577375986096257,-0.13080933252619503,0.06115660881299621,-0.18734936206879949,0.09555238059697019,-0.3099840923811551,0.3268363641015316,-0.07260175867586029,0.14128187628301964,0.1998645311549361,-0.10113973689828942,-0.1123565886765931,0.2016009953346185,-0.0986470583150892,0.07602645562437499,-0.010807964490487461,0.08209444168378205,0.25103630534744475,-0.07053399562340747,0.20173825284649205,0.02729158148798948,0.05262245093848329,0.044150748274639405,0.019267286063220705,0.10853645875310804
AT1G64170,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37926852817372947,0.14350375885372912,0.47084888538574166,0.4565953578515443,0.3978210600066052,-0.003222526203208778,-0.14543514799070664,-0.19570520841036024,0.10672908780971534,0.3398231328546874,0.1503525454567094,0.0921347705530357,-0.0038686772523791563,0.6075968864410478,0.12303822064077907,-0.10752257513680256,0.6162000585014444,0.6104164743496475,0.5534190621712443,0.6383972229131567,0.5456662370429517,0.25373654277299146,0.30825240373660096,0.46269838779009403,0.45072958407770175,0.4693490204589658,-0.004963238552816735,-0.15564915779899488,0.5681035715834938,0.23958795470546623,0.3782809106799604,-0.24137998987151926,0.658457766047354,0.5071094626129302,0.5314720811332202,0.2757629406191774,0.05163019700341055,-0.03856857176437442,0.2523683179138034,0.18167355108258765,0.4365622625033986,0.4591661080252419,0.43640123221264926,0.6462702143106037,0.3516361355570498,0.4027236204900564,0.6182304178479376,0.5651684556235006,0.38808466096980293,-0.16024471242659813,0.2080697042361757,0.42898281562820795,0.5670028160541762,-0.23686230160036592,0.4289057500548794,0.02511090547670934,0.3087587591862115,0.686010476172188,0.43166959785541964,0.37183910177508417,0.5602932604358116,0.5284489220757381,0.2699601233605997,0.23972072541887535,0.45297647561408666,0.2847761415822021,0.5705151338307439,0.34531110350832767,0.4656857789151246,0.45723881002510175,0.3096796317003694,0.2491669753847645,0.6043393383149078,0.28748181913126253,0.39734706964999317
AT5G01540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32029483943964565,0.6077851796748841,0.7474719202623603,0.5627217975654104,0.14653873338662524,-0.21766620850185037,-0.07564277345765756,0.05166447627416589,0.6822985073396469,0.35324131143160004,-0.07742127830165384,0.19262027951343505,0.7174302302829277,-0.054014777261563056,-0.331212643873434,0.6587394781195216,0.8236076881451109,0.6610114883445047,0.3670275251538769,0.8070637036101267,0.30580130980824755,0.025934683018005954,0.5435644602378584,0.5737287483970054,0.25112259813619786,0.04249003036719552,0.04016007358009787,0.24293710092572662,0.8055334478301652,0.6176893642889373,-0.35441845269292016,0.5600737305606203,0.498055482460183,0.8286936690982997,0.6887535803989657,0.45474417573305376,0.5897732777567898,0.4137741704653319,0.3891787677529,0.5562260445874928,0.8023853163565928,0.7426274390373206,0.53333164977916,0.6991680118899702,0.7225258092536524,0.49041626014719114,0.7514697412104863,0.3167632285811665,0.25277889065525294,0.39469420069959493,0.6534753408216165,0.7292119428288246,-0.2087351269115526,0.48424921391977704,-0.16315077574020656,0.7387704979565669,0.4681179889697338,0.6880264249338357,0.6344169443413682,0.5468756006265245,0.05698330637242855,0.7003371384844767,0.5847391355745285,0.5683795240168038,0.8110960393803942,0.6477873044343808,0.6119346045868488,0.5847297993132602,0.5418540136269827,0.7614362448868608,-0.09398551759198151,0.6816315610485097,0.6106586449416481,0.7280405884939173
AT3G45060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37185917361422777,0.4333580479196635,0.5415467726831309,0.40516923744385663,-0.16770484399540364,-0.08129595368336588,-0.1669155147682208,0.15939543946957813,-0.008362342652139905,-0.031425857107676876,0.2509627995070341,0.28168784744440467,-0.19565936713193538,-0.043263347953714726,0.010724201296815138,0.31864145421412293,0.21681816666530426,-0.017941378631245397,0.23486469548194405,0.4410505081353191,0.14982991442890928,0.17099116822839278,0.44396793201394696,0.4282840480047507,-0.030770490993393376,0.0684073028192212,0.1320866274252829,0.21637967875403064,0.20909790160687486,-0.40160431769477817,0.06266681207605052,0.30483773264263253,0.2752980040101889,0.08043417044367775,0.6160907041653751,0.28351119436735167,0.2922136965736455,-0.13609006863663523,0.22405605173330664,0.27748636019517586,0.16318222133702254,0.1865293699474336,0.10322215513475108,0.41554871805598,0.21251107066163624,0.22468710496685917,-0.04519706319734981,0.288360030772732,0.19256863449382394,0.11752169742268337,0.33385342640604837,0.022754472633271967,0.21051333225617286,-0.1927498302525306,0.2997869245729262,0.004146074171621781,0.20986313891604,0.5486233676914727,0.19901868484917112,0.07275350733048576,0.1649808763965537,0.206828760315687,0.4583182920858493,0.4191417666095235,0.36678948793209276,0.2432639861713978,0.4051445887509929,0.24969202880269128,0.1516573502222326,-0.18697767618658237,0.2095734954265736,0.2489905190543747,0.3632074227185967
AT3G29034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125988222055818,0.6290164264957948,0.1628828118165782,-0.19352598398056395,-0.039853277570321,0.026191231781603253,0.3852205631491412,0.12523261227421775,-0.116713764220325,0.3190085424004402,0.6146869190787346,0.0029544552732924914,-0.31538891456536094,0.49304532045618443,0.7088605839163388,0.671086478885363,0.3116922498606034,0.6477127264871463,0.3545416189600094,0.08408192199035239,0.49086261411128385,0.693593738508892,0.3726737476551122,0.037553662864236,-0.0434129579674624,0.2704416472891334,0.5956047508698662,0.46447718156062123,-0.30730140821174773,0.6082035667310237,0.5399444439355638,0.6335782134802475,0.49125522064525196,0.3837728543322734,0.39537169448257464,0.31890733512287356,0.15051285220204708,0.5026436920391334,0.6252958623088852,0.4600280989300125,0.6123390881647383,0.3413387584896642,0.6821006931645175,0.5583804364441961,0.6150345632735382,0.21026109283231545,0.3240557402755089,0.2172692585311738,0.5540439849630062,0.6139883463811051,-0.13327135492074657,0.4685572981633538,-0.2129836949120622,0.5854778931081601,0.5352683804143751,0.5316801354507147,0.7476641215183382,0.5677061649833346,0.0768927144644975,0.42224233754158597,0.4189897818374476,0.6232466201787727,0.602307240002998,0.6714582199066184,0.5365899108990113,0.6567180687268223,0.473139280721636,0.46713131994447676,0.026669996295732207,0.4266983985938461,0.42904859488078956,0.6610017566388198
AT1G51890,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.653229226585106,0.16865018481802685,-0.333738209720871,-0.04255465580143833,0.055363641778309665,0.5559829138103989,0.3018084428442843,-0.08332729840792116,0.3634382591734869,0.7319197563288949,-0.07066372774145138,-0.3231263517492388,0.5067489390992067,0.7686956317136362,0.6632100719561111,0.31926116836239743,0.7183762264243666,0.32666909553834683,0.16439020687747002,0.5325796512171542,0.7269445768936824,0.3642786997128965,-0.010780150708045375,0.04998332295049452,0.2556138349888762,0.678589454906758,0.5876910005057423,-0.4179624763896826,0.5775945683597214,0.5909682304148002,0.7642645453690935,0.40189181460289947,0.4569463889248019,0.4740217361197879,0.346876722005086,0.08034506562785766,0.39195479282959184,0.7535306732286534,0.6376323164178535,0.7171634804464004,0.5136428354861893,0.7595149208651002,0.5939264500507441,0.6588582473566109,0.28765529587555955,0.31882344228623166,0.32915525605700313,0.6123710087274897,0.7107463170571472,-0.08039343332336098,0.5623411263721643,-0.3103747178354237,0.6376226761772814,0.49735788569938866,0.5571012026948425,0.8479235906099849,0.6628611093125096,0.08755101433392454,0.4841238789356884,0.48811118883375504,0.724113524462119,0.7147300859016117,0.7425778002360466,0.6338220790321344,0.6868077767133716,0.5840485969860308,0.5783521792792107,-0.08397120104324314,0.5676137203336332,0.5128489076076168,0.6719201662691691
AT2G30490,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29936533270777743,-0.09255466816883176,-0.04512514808148516,-0.043254216603888,0.33800003354170244,0.12404254594307665,-0.05077091285695522,0.35870819265185744,0.635559006130841,-0.08615691309690009,-0.2310403718273807,0.3010771793930058,0.6197040228284671,0.47620582863627575,0.311481475847683,0.645540745626777,0.6235891920555467,0.08507983644605195,0.515889825991391,0.6928598687991389,0.46862960450608204,-0.049523515557986245,0.036917952681620674,0.11797440984818582,0.4736075658920151,0.4286970851163325,-0.3162060433908316,0.42320836065321177,0.4902082958722574,0.5851391453258162,0.40028706895024385,0.44282106874396565,0.45385783578400063,0.4880621398586175,0.13211409226976686,0.4328515682176157,0.5777733234256981,0.3852834434914806,0.3915823956253583,0.3336801320919508,0.7373096383927098,0.3823296298256881,0.49965128367495854,0.1045302408734517,0.36922538652486087,0.31760837264297886,0.31423605294712825,0.5774403122914201,-0.1574287927245627,0.4374617617788827,-0.14456117407786984,0.5432072116458924,0.29328258828715537,0.5428205010501613,0.6947742402755346,0.5394019282960685,0.15785082175646856,0.4387602342667623,0.43821504297931646,0.4675875163493055,0.5766518336290845,0.7279464968226764,0.5222352142466263,0.5565043593845911,0.4971774698472076,0.357112916239891,0.1274964899991284,0.4520356155586848,0.41233946939721045,0.718123805964793
AT4G28140,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.059243106085956114,-0.019815062292188653,-0.006563291801031323,0.1936288436157291,0.16504221657047277,-0.07738285741812179,0.28816853547276666,0.08981343434196021,-0.15787212525395303,0.07887896883773075,-0.011135893078274142,0.11398968080868008,0.057370236936411356,-0.027863715540225806,0.09500950317934437,0.40371478103527914,-0.054678997533899515,0.13935126867339268,0.12775346406026805,0.24115527893254948,0.04016546038372429,0.35778234773259565,0.11351576671862443,0.32310198177344723,0.1577445972315749,-0.09143540921151883,-0.020040044938340294,0.07482856314684577,0.20931438478602946,0.09353222260066199,0.33179073465183545,0.3374084078521765,0.3415407088352248,-0.05850049960664618,0.11164628848114855,0.1270355399374659,0.11313498251354139,0.0732271624857213,0.26529445091102066,0.30254742287084874,0.1735126448423551,0.16490328690109837,0.16396862224432654,0.2938272947281369,0.2569635543123107,0.1524178079512642,0.1975183921590352,0.07927440151971919,0.18576787474202752,-0.020820431029229064,0.208709449252411,-0.08593197675329023,0.10248622966757487,0.3654596660966788,0.002663485780289366,-0.13455826875382404,0.2929184532469646,0.07339591983858187,0.195614787100159,0.29982509267916224,0.1628474727642921,0.15621682681508478,0.1957612492112199,0.25911465209392354,0.22004493291063915,-0.21726866641419113,0.14494884458347962,0.35518362153757216,0.2636909630294378
AT5G13930,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467662137753625,-0.2599544430711227,-0.24957428817069843,-0.222420408226709,0.10626844134113786,-0.1535058872911605,-0.2965151165461351,0.01399605712944163,0.23275139106117987,-0.14536324974872106,-0.26289837794144705,-0.2274250817222823,-0.010927288773338102,-0.2753503439508242,-0.0012994085180440093,7.948725146146738e-05,-0.12927684687846927,-0.2451921272316083,-0.1272625718927587,-0.04453690547926732,0.037380210912621725,-0.06064647925520931,-0.2616912218411006,-0.23041721869315404,0.4657120126093002,-0.24732314187644258,-0.21556722487590985,-0.33629404649994754,-0.13709404418844376,-0.1681355352855142,-0.23349521287745553,-0.10750319013539464,-0.048251609782348694,0.03692363238638093,-0.326274875843672,-0.1943931735389405,-0.322711286128067,-0.2184040299393713,-0.27066102347356624,-0.14618560820366677,-0.13277279436405576,-0.2131859758292352,-0.12205364680228406,-0.09188276795149244,-0.3466126024741462,-0.22552721229641462,-0.14360895156608597,-0.17578917400656469,0.11691271319475836,-0.14509433870553765,-0.21096362379170944,-0.08417508918451806,-0.3406695388119717,-0.26503392532040526,-0.0028661003249158294,-0.1287987809164659,-0.21937167786788062,-0.3973172722596811,-0.2929331565068595,-0.2841156820088345,-0.159292603163925,-0.26476803533080523,-0.22219149714386266,-0.22281295607160212,0.3019444761344728,-0.2370525215873252,-0.20511179288008394,-0.21902302510476482
AT5G06950,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10994530616530211,-0.08543393177400517,-0.031465675968612584,0.03253204500385851,0.2814136302902811,-0.15094203836522774,0.00600927926737835,-0.09073513468468275,-0.06752758041219743,-0.09637638919014449,-0.110259170952786,-0.16430410391055614,-0.1207316490315888,-0.12380368786747911,-0.11980606412690213,0.050644393580722584,-0.05266561765792756,-0.2151814184253896,-0.013449669527783757,-0.02809719528153878,-0.20316904734164967,0.003985998173551449,0.04790425740630199,0.0046615743281309425,-0.1541666084615147,-0.017197924361844936,-0.0867189009533169,-0.049856957709726826,0.035488288637204754,0.03910298278759458,0.07286831062097955,-0.10578506209970649,-0.06287833565627761,-0.07903439963546856,-0.1461661039349288,-0.08352003175724645,-0.11336415286359758,0.0012278056684292193,-0.12181454698450565,0.014476198060345655,-0.016217941770773608,0.30527317895266654,0.0372248429682845,-0.07241720727343531,-0.26794078550482436,-0.059526923670208426,-0.12093610100761543,-0.14360220841784402,0.038816629171162374,-0.20788875146236097,-0.04930788455628156,0.01772636342802074,-0.1481796956412591,-0.29794894114517345,-0.05002803412609569,-0.10998531837691164,-0.09448360095313883,-0.04297381875680496,-0.07731687017746117,0.038406842521810036,-0.05354868974570175,-0.046855048528146585,-0.0636973795841788,-0.07190946224446146,-0.15433697903750176,-0.0974057754559131,-0.04831201898648537
AT5G20250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809779800769511,0.26128126090298537,0.1778397800519812,0.38311657220730166,0.1628842179363635,0.1675107764573004,-0.06928555681926152,0.08821877597074461,0.0963535255551705,0.17819909346968846,0.12378591282972387,0.1606145031918184,-0.1042202650208955,-0.09531115739079221,0.1637220539834076,0.03835031218623053,-0.03021404336278957,0.10557920312907933,-0.02966505719082502,0.0020220100124841607,0.1062566019868907,0.20019599472369745,-0.17778633415233525,0.20065302742024277,-0.0681296438278297,0.24723212802257502,0.12397361369032772,-0.023135271580995473,0.09853567695878382,0.009272957131210523,0.017148738546483275,-0.06876538815796515,0.14549144159495797,0.090333986988398,0.21019640744649765,0.19045883794361856,0.041438830496994004,0.0739866022727347,0.11040012765363759,0.370617113113168,0.2321207027758975,0.08727661731094224,0.20283772828630992,0.10922145984398945,-0.12219715292469398,0.12068724175375353,0.18199259435910256,0.14589023550125693,0.15626084618430658,0.017714999348740417,0.01623129802156576,0.06343405448748438,0.007518923594790229,0.08551547597774538,0.15655781316253692,0.17522694594071786,0.09876472932867675,0.09875679245364283,0.22146406474617483,-0.09925607476016896,0.1074738501304978,0.20936296273407082,-0.2394475501546532,0.029742316024627347,0.10379525672423602,0.13163588389373962
AT1G64280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48559135760992655,0.0622070196012762,0.27584005872827755,0.5711893911471975,0.03998761881567152,-0.23071286302411356,0.545473761626511,0.5751911362632626,0.5139332452437946,0.32022411231335535,0.6373644874585329,0.21759667966627452,-0.008092930464650464,0.43167513130901214,0.3282946835457066,0.11125222781884495,0.011806793682451197,0.19783981933683725,0.2670901217073381,0.6553596632883941,0.566701457125248,-0.30991086312980237,0.4466607792612026,0.38466351374176194,0.7124929021231581,0.5672556234491829,0.232094146334445,0.510533236324989,0.30950057648482715,0.2939798522860216,0.3347728542577015,0.6202466901490882,0.6991308383881004,0.48172596860548383,0.7355207398480398,0.5443928081254664,0.42213988474438285,0.5238721462445142,0.4935382265561298,0.22980948223755807,0.39879193829892157,0.5885181915502588,0.611779813342575,-0.19771835378196892,0.543979901730724,-0.07592197665922581,0.6335611197124391,0.39052141010054175,0.4617578078198842,0.49616701407672736,0.4643480698097601,0.01068553029286942,0.5886669096961721,0.47948491885965744,0.5357897667824996,0.6349345748568566,0.45476083288523145,0.5203033103569173,0.4637936925154114,0.4461128186723685,0.711163870205645,-0.14812074627795024,0.6419619554281298,0.6004006978127597,0.5439876381065758
AT5G20480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1491103252574052,0.2157138702780686,0.3038917099346338,-0.0682478621312387,-0.11308508263487015,0.27287524588157736,0.2815823989974406,0.2673281138794984,0.1928266345886047,0.35742118548365626,0.12513823574936114,-0.05820964657809683,0.3028056046887274,0.1370776524090848,0.044563651114117565,0.08336935437186668,0.19655758640078033,0.14380803376228804,0.4202286799697703,0.3742103076801696,-0.18719614498574563,0.24032024612674246,0.14588927520683206,0.4202527168483701,0.2240670759531875,0.08352059588864214,0.35314412516695987,0.2779856597432808,0.16203494734245566,0.1007249842623589,0.32960523008244635,0.42563316642351706,0.27836041468806627,0.5412986910267653,0.32828077860701876,0.25438709452745706,0.23412915337098683,0.3748003120710101,0.06579918576687611,0.3928002645624705,0.31140038021765337,0.38070235805368496,-0.08750030936117376,0.3600052701297403,-0.11390119342667006,0.3873846164845857,0.2371497620605321,0.25321079685506,0.2830633771115787,0.2261186148654029,-0.027185952964599257,0.37755431677303203,0.3083560738719138,0.26871490624029126,0.2910491833263839,0.2582246988040675,0.3788405023108093,0.1793570319261548,0.49043776762604385,0.3852355165654604,-0.16240924750017627,0.34499167895508753,0.28038485128994706,0.26143131300418443
