gene1,gene2,value,rank
AT4G01700,AT2G19190,0.6134930815777904,17
AT5G55050,AT5G37600,0.5873451036271299,17
AT4G35180,AT1G61360,0.683579476291708,17
AT1G66220,AT1G20160,0.16359788652810867,17
AT5G04140,AT4G21870,0.22136638457769045,17
AT2G42360,AT2G17740,0.7270812752267385,17
AT1G15950,AT5G45650,0.2558225731371823,17
AT5G48430,AT3G22060,0.6805895490721577,17
AT3G50470,AT2G37710,0.6416979884865258,17
AT2G22122,AT1G35160,0.12883424931219287,18
AT5G13930,AT2G31400,0.11691271319475835,18
AT4G23210,AT3G22060,0.6990432853412407,18
AT2G42360,AT2G19190,0.7034764018698842,18
AT5G46330,AT2G38900,0.40931789829515386,18
AT3G52450,AT3G22060,0.6770589305966548,18
AT2G41220,AT3G19450,0.2000424812222895,18
AT4G34980,AT5G59080,0.17469097395531374,18
AT4G21870,AT5G13930,0.11336754924518025,18
AT2G05920,AT4G27730,0.28945812970490103,18
AT1G04110,AT5G44530,0.11272141564337625,18
AT4G21326,AT5G53460,0.16892519776841786,18
AT1G72300,AT4G39400,0.21727603592098976,18
AT1G51620,AT1G49000,0.7533542605364641,18
AT5G59130,AT1G20160,0.19836715553779427,18
AT2G05920,AT5G59090,0.18072448768132685,18
AT4G08850,AT2G44490,0.6697190744166452,18
AT3G50480,AT3G25882,0.5867424519083486,18
AT1G51800,AT5G01540,0.7555439237539034,18
AT1G52200,AT2G02220,0.7542646852738308,18
AT3G14240,AT4G21870,0.21033824378880944,18
AT1G52200,AT3G22060,0.7189750110423773,18
AT4G31550,AT5G48430,0.6482264335645241,18
AT5G44585,AT2G17740,0.7234363420637202,18
AT3G52450,AT4G24160,0.6705402072779243,18
AT5G51750,AT1G01900,0.1218206682005086,18
AT3G46280,AT5G50200,0.6807025668293731,18
AT1G30600,AT4G21323,0.15317803861893325,18
AT1G19380,AT4G01700,0.6128158182119249,18
AT3G49780,AT2G39530,0.6340193934620539,18
AT5G04140,AT5G13930,0.2191984530727772,18
AT3G46280,AT2G36690,0.7491704442899191,18
AT2G22122,AT5G67360,0.20065251163919254,18
AT4G20000,AT5G01540,0.7341724641591783,18
AT1G02450,AT3G26210,0.6094166531565163,18
AT1G70530,AT4G35180,0.6824020975073684,18
AT2G39850,AT1G20160,0.16261752185658318,18
AT5G50200,AT5G37600,0.6515545197643225,18
AT2G22122,AT3G19450,0.16268624200215495,18
AT4G24160,AT4G31800,0.564226378989807,18
AT3G49780,AT1G51890,0.7214847607189068,18
AT5G59080,AT3G14067,0.1614630520930704,18
AT3G45060,AT5G54160,0.4410505081353191,18
AT2G19170,AT5G19660,0.18526636947771585,18
AT3G49780,AT1G65690,0.6606083843479877,18
AT2G44370,AT2G44380,0.7604776072609792,18
AT3G19010,AT3G22060,0.7104788165313086,18
AT4G20000,AT2G39200,0.7769561117614788,18
AT1G30720,AT1G51680,0.6505765462402591,18
AT1G30730,AT1G61360,0.6791545186232218,18
AT4G35180,AT5G40780,0.6799730288663491,19
AT5G37600,AT3G21080,0.6015258970655001,19
AT2G44370,AT1G61360,0.757410580621043,19
AT5G13930,AT5G45650,0.1992151645415235,19
AT1G04110,AT4G21870,0.1059126167699516,19
AT4G01250,AT1G52200,0.7122139106807263,19
AT5G39580,AT2G17740,0.7085669689491246,19
AT5G06950,AT1G01900,0.10152717955002352,19
AT2G39200,AT2G44490,0.7590896910054348,19
AT3G48650,AT4G31800,0.6303139700115181,19
AT5G44585,AT1G61380,0.6524665826830619,19
AT1G04110,AT2G39850,0.13475560929981809,19
AT4G01250,AT3G22060,0.6899133838062758,19
AT5G39580,AT2G44490,0.6990868513267957,19
AT1G30730,AT2G36690,0.7472980113521028,19
AT4G20430,AT2G15620,0.12437051353422365,19
AT3G19010,AT1G49000,0.6966583615096422,19
AT3G52450,AT4G21410,0.6618257186383281,19
AT1G30730,AT5G48430,0.6382212280467223,19
AT2G02220,AT2G17740,0.7454122636775902,19
AT5G04140,AT2G31400,0.21886468424931305,19
AT5G55050,AT1G05300,0.5735248855629135,19
AT1G64280,AT4G31800,0.6004006978127597,19
AT5G59810,AT1G35160,0.07772111527249599,19
AT2G44380,AT3G59880,0.6052749945376378,19
AT4G20000,AT3G46280,0.6774823516691939,19
AT5G01540,AT1G61380,0.7292119428288246,19
AT5G51750,AT5G59090,0.11974690325795992,19
AT1G30600,AT4G39400,0.1467716203766047,19
AT4G24160,AT1G61360,0.6746951467220379,19
AT4G20860,AT4G23210,0.6984255130063256,19
AT1G08090,AT3G19450,0.15813939751306896,19
AT2G19170,AT5G59130,0.17653600604294264,19
AT1G51800,AT1G30720,0.7508263233399683,19
AT1G37130,AT1G20160,0.2309372149743565,19
AT4G26330,AT5G19660,0.1431856192448343,19
AT2G22122,AT5G13930,0.11287724096163936,19
AT1G08090,AT5G45640,0.11197535493579246,19
AT5G55050,AT2G25470,0.5230826207553264,19
AT1G72300,AT1G30600,0.21446237726249687,19
AT2G39530,AT2G19190,0.6339958106072956,19
AT3G14240,AT5G59080,0.1973241146805247,19
AT4G21870,AT2G05920,0.16729533139648664,19
AT4G35180,AT1G51620,0.7500676330831232,19
AT1G65690,AT2G17740,0.708064591665609,20
AT2G39200,AT5G48430,0.7522663591043082,20
AT1G30600,AT2G31400,0.1460823796326003,20
AT4G01250,AT5G48430,0.6845927036768726,20
AT1G32950,AT2G30360,0.3386808315078701,20
AT4G34980,AT3G14067,0.16862385026357238,20
AT5G59090,AT3G19450,0.15547648026302827,20
AT4G01700,AT4G31550,0.6230985135110914,20
AT4G34980,AT2G19170,0.1688394948608496,20
AT4G23210,AT2G39530,0.697860221731375,20
AT3G21080,AT4G31800,0.5920274490212437,20
AT4G21410,AT1G61360,0.6745750831999988,20
AT5G44530,AT3G14067,0.11196288550689046,20
AT5G44530,AT5G67360,0.16263089395608735,20
AT1G51620,AT2G42360,0.7488660130508991,20
AT4G21326,AT4G20430,0.13054560283990446,20
AT2G41220,AT3G14067,0.19601946190218136,20
AT5G45650,AT1G32970,0.19218639351076727,20
AT5G53110,AT2G02220,0.742176325791311,20
AT1G51800,AT1G51890,0.7439182268160373,20
AT4G30190,AT1G12940,0.3844874317540886,20
AT1G52200,AT5G44585,0.7112770326264815,20
AT1G08090,AT4G20430,0.1121619815005722,20
AT1G08090,AT5G51750,0.11696503174531445,20
AT4G38560,AT2G19190,0.6338514956176311,20
AT3G19010,AT2G42360,0.6927124877485218,20
AT1G30730,AT2G44380,0.6241268328025473,20
AT5G59190,AT5G59130,0.16419779756772784,20
AT1G30720,AT2G19190,0.6284066774236037,20
AT5G50200,AT3G25882,0.6457505177015754,20
AT4G20000,AT4G01700,0.6675388701525711,20
AT2G15620,AT1G35160,0.10178491222518307,20
AT5G01540,AT3G22060,0.7280405884939173,20
AT4G20860,AT5G39580,0.6924053184660872,20
AT1G15950,AT5G07440,0.40205718919356187,20
AT3G52450,AT1G30730,0.6605204605456709,20
AT2G05920,AT2G39850,0.15713416956785775,20
AT1G30600,AT1G37130,0.2276890896573197,20
AT4G08850,AT1G51680,0.6330148798372498,20
AT1G70530,AT3G48650,0.649871162396453,20
AT3G48650,AT4G35180,0.6768209680249515,20
AT4G20430,AT2G39850,0.1291016607022037,20
AT2G44370,AT5G39580,0.7557633125232042,20
AT4G20430,AT1G15950,0.23539734013839625,20
AT3G14240,AT2G39850,0.17331666830640682,20
AT5G44585,AT2G36690,0.7467042966127486,20
AT1G49000,AT3G22060,0.6705803963833986,20
AT5G67450,AT1G05300,0.6101595330218843,20
AT1G49000,AT1G61380,0.6699787313641183,20
AT5G67450,AT5G44585,0.6471206324022577,20
AT1G51890,AT3G26210,0.7171634804464004,20
AT1G65690,AT2G19190,0.6513468111438586,21
AT2G15620,AT2G31400,0.09994236388362544,21
AT5G39580,AT1G61360,0.6915729959927529,21
AT2G44370,AT1G61380,0.7524657112792701,21
AT4G20860,AT1G61360,0.6823823030597129,21
AT5G58820,AT4G15040,0.14750945005626726,21
AT1G62340,AT2G39850,0.12860408195594147,21
AT1G30720,AT2G17740,0.7078636092250041,21
AT4G34980,AT4G20430,0.15421384180877148,21
AT3G19010,AT4G01700,0.6883012846227221,21
AT5G67450,AT3G59880,0.6098072726380305,21
AT3G48650,AT4G24160,0.6268297978016846,21
AT4G38560,AT5G37600,0.6253778601314424,21
AT4G20860,AT2G36690,0.7422104359132715,21
AT5G07440,AT1G51680,0.4528590123734857,21
AT1G12940,AT1G05300,0.5607772496951166,21
AT3G48650,AT4G08850,0.6325602514460422,21
AT5G10450,AT2G41220,0.18237909369624108,21
AT3G26210,AT3G21080,0.603447952263046,21
AT4G23210,AT3G25882,0.6824288924130771,21
AT1G51620,AT3G19010,0.7303721873775794,21
AT4G08850,AT1G61380,0.6499279414537461,21
AT2G02220,AT4G31550,0.7394998884898479,21
AT4G39400,AT5G51750,0.11308114569429036,21
AT5G53460,AT5G59810,0.15532190184721106,21
AT3G46280,AT2G19190,0.6603883491022706,21
AT2G22122,AT5G44530,0.09596897134986886,21
AT5G53110,AT5G44585,0.6442561954416816,21
AT5G01540,AT2G42360,0.7225258092536524,21
AT5G59190,AT1G20160,0.14735089309400026,21
AT3G29034,AT2G42360,0.6821006931645175,21
AT1G51800,AT1G61380,0.7364175264831616,21
AT4G21870,AT5G59080,0.15943987575834512,21
AT2G39200,AT3G19010,0.7505726285348142,21
AT3G14240,AT3G19450,0.16513650425203466,21
AT1G52200,AT1G61360,0.7002147312778619,21
AT1G70530,AT1G61360,0.6668872864487609,21
AT1G70530,AT4G01250,0.6676271374369203,21
AT5G59130,AT5G51750,0.1560973004263585,21
AT1G51890,AT1G61360,0.7147300859016117,21
AT2G19170,AT5G67360,0.16826184993911347,21
AT5G50200,AT1G51890,0.7129582289939971,22
AT1G30730,AT1G49000,0.6601751756817945,22
AT1G70530,AT3G19010,0.6788563000556205,22
AT2G04160,AT4G20850,0.18467549813073647,22
AT5G59080,AT1G35160,0.13969359590929264,22
AT4G24160,AT4G31550,0.6071455086629072,22
AT5G06950,AT5G13930,0.08467662137753625,22
AT3G48650,AT1G19380,0.6159913026914281,22
AT5G06950,AT2G30360,0.3052731789526665,22
AT4G20000,AT1G61380,0.6623696345205083,22
AT5G66420,AT3G19930,0.5786894871163276,22
AT5G59190,AT2G39850,0.10786287235553084,22
AT5G04140,AT5G59090,0.15557457437620165,22
AT2G02220,AT5G39580,0.7321586661976917,22
AT1G52200,AT2G39530,0.6949641687579551,22
AT3G45060,AT5G19660,0.3444753430927145,22
AT3G14240,AT1G35160,0.13542058959053546,22
AT1G51800,AT4G35180,0.7319312782667284,22
AT3G29034,AT2G30490,0.6290164264957948,22
AT4G30190,AT4G27730,0.3633578831718789,22
AT1G51620,AT1G61380,0.7301365947451495,22
AT5G01540,AT4G23210,0.7174302302829277,22
AT4G34980,AT4G39400,0.11292662471917934,22
AT2G36690,AT2G44490,0.7404169264497504,22
AT4G01700,AT3G22060,0.6689000913478522,22
AT4G39400,AT5G19660,0.12778308902777866,22
AT5G44530,AT2G01950,0.09595668806110108,22
AT4G35180,AT3G50470,0.6745307078454477,22
AT1G04110,AT5G51750,0.10323663263633116,22
AT5G07440,AT5G54160,0.425155731760302,22
AT2G42360,AT5G39580,0.6872476870114608,22
AT4G08850,AT2G37710,0.6285512222109486,22
AT3G50470,AT2G44490,0.6215423974814465,22
AT4G27730,AT5G67360,0.27169792455166913,22
AT2G22122,AT5G53460,0.148002734964212,22
AT2G19170,AT4G21323,0.1184486163079939,22
AT2G25000,AT3G26210,0.6018113335725342,22
AT5G13930,AT4G39400,0.10626844134113786,22
AT5G07440,AT2G37040,0.4886701551837455,22
AT2G22122,AT2G01950,0.09016478574100313,22
AT3G46280,AT1G61380,0.6571357979775132,22
AT4G35180,AT2G44370,0.7420230753884237,22
AT4G01700,AT2G37710,0.6139900940858035,22
AT1G49000,AT2G17740,0.6984681598090948,22
AT2G39200,AT1G49000,0.7478345819382256,22
AT5G45650,AT1G20160,0.17257393079582806,23
AT1G65690,AT3G22060,0.6671517819162847,23
AT4G38560,AT3G50480,0.6065200327204768,23
AT2G05920,AT4G00230,0.10544537924208766,23
AT4G31550,AT1G61360,0.6628087756915526,23
AT5G59130,AT3G19450,0.14578409488359104,23
AT3G14240,AT4G39400,0.12345145558317155,23
AT2G39200,AT1G51890,0.7468187109920366,23
AT3G48650,AT5G67450,0.6153755849075191,23
AT5G10450,AT4G20850,0.15974704782712554,23
AT2G25000,AT3G19450,0.4003413869855391,23
AT1G72300,AT5G59130,0.20622809207518508,23
AT1G51620,AT1G61360,0.7299851692782808,23
AT2G02220,AT3G22060,0.7317885050604751,23
AT3G19010,AT4G24160,0.6787238453877907,23
AT1G30730,AT5G40780,0.5978861995755771,23
AT1G30730,AT2G44490,0.6160393425260422,23
AT4G38560,AT2G42360,0.6740865684862368,23
AT5G50200,AT5G48430,0.6267312407337551,23
AT4G08850,AT5G39580,0.6860954747959154,23
AT4G20860,AT4G35180,0.6763462419038061,23
AT3G59880,AT1G05300,0.5386268430779722,23
AT4G20430,AT5G59190,0.10174974635599547,23
AT3G59880,AT1G49000,0.6592137041736823,23
AT1G30730,AT2G17740,0.6929372959812211,23
AT5G53110,AT4G38560,0.6427973910153345,23
AT2G15620,AT1G66220,0.0877374358390779,23
AT4G35180,AT1G49000,0.6705575142095727,23
AT1G77380,AT1G32950,0.3737983738206627,23
AT5G01540,AT4G31550,0.7003371384844767,23
AT5G37600,AT2G37710,0.6076005624217561,23
AT4G34980,AT1G35160,0.11085917990801417,23
AT4G21326,AT1G01900,0.10804867242277404,23
AT5G04140,AT5G45640,0.14285321931721234,23
AT5G59090,AT5G67360,0.10996074238404664,23
AT2G04160,AT5G59090,0.1833025408658713,23
AT1G30720,AT2G36690,0.736813325112363,23
AT1G70530,AT1G52200,0.6927675556804685,23
AT4G23210,AT5G44585,0.6771493313830437,23
AT1G30600,AT5G59810,0.12298085057891145,23
AT5G44530,AT5G59090,0.0893934526935321,23
AT1G51890,AT1G61380,0.7107463170571472,23
AT4G01250,AT2G44370,0.7345022488585214,23
AT1G51800,AT1G65690,0.7273097025542766,23
AT4G28140,AT2G30360,0.2938272947281369,23
AT5G67450,AT5G37600,0.5854593210584951,23
AT5G53460,AT1G66220,0.1419123031630097,23
AT2G22122,AT5G59080,0.13885054412116074,23
AT5G20250,AT5G07440,0.3831165722073017,23
AT1G70530,AT4G08850,0.621532920966599,24
AT5G53460,AT2G39850,0.1400263499839028,24
AT4G20000,AT1G51890,0.6876764425107375,24
AT3G50470,AT3G21080,0.5891656017696121,24
AT3G52450,AT5G44585,0.6389180751167779,24
AT5G01540,AT4G08850,0.6991680118899702,24
AT3G48650,AT2G02220,0.7287198632323221,24
AT4G20000,AT4G35180,0.6648729572160061,24
AT1G62340,AT5G51750,0.06667071122406774,24
AT5G37600,AT3G25882,0.5705084023587618,24
AT3G29034,AT3G22060,0.6610017566388198,24
AT5G59810,AT1G32970,0.07324317832442542,24
AT5G04140,AT1G35160,0.12986374399734127,24
AT5G66420,AT1G51680,0.5739454211455927,24
AT3G26210,AT1G05300,0.5917012095576533,24
AT2G22122,AT4G20430,0.10119196623785164,24
AT2G05920,AT3G14067,0.09597961979943348,24
AT4G20000,AT1G64170,0.6526389693803907,24
AT5G59090,AT5G19660,0.11559814424972567,24
AT2G31400,AT4G27730,0.2498197630903585,24
AT2G39530,AT5G48430,0.6194022525824502,24
AT2G39530,AT1G02450,0.5808607682426097,24
AT1G72300,AT5G59190,0.2043166802282684,24
AT5G45650,AT5G59100,0.16388164057146756,24
AT5G45650,AT1G37130,0.2051603066838932,24
AT2G44370,AT3G22060,0.7311055221089059,24
AT1G65690,AT1G61360,0.6536494421324237,24
AT4G20000,AT1G52200,0.6852221111810414,24
AT3G29034,AT5G40780,0.6232466201787727,24
AT4G20000,AT2G36690,0.7342956752897507,24
AT1G51800,AT4G31550,0.7116716417637071,24
AT1G64170,AT2G37710,0.6043393383149078,24
AT2G39200,AT1G61380,0.7437358975611736,24
AT4G01250,AT1G64280,0.6457225118102469,24
AT1G30730,AT3G46280,0.6512861380749368,24
AT1G32970,AT3G19450,0.13168353537262736,24
AT1G15950,AT1G30600,0.2072883701757796,24
AT1G19380,AT4G21410,0.5684135315112794,24
AT5G50200,AT2G17740,0.6898602556091463,24
AT3G14240,AT4G20430,0.12194929120113515,24
AT4G23210,AT2G44380,0.6559961821323911,24
AT5G59130,AT2G01950,0.13546054766526275,24
AT4G34980,AT5G59090,0.10661859260754958,24
AT5G44585,AT5G39580,0.678348182640211,24
AT4G20860,AT5G50200,0.6658755353835294,24
AT5G67450,AT1G19380,0.5829692439025604,24
AT5G53110,AT5G40780,0.6424477236669145,24
AT5G45640,AT2G39850,0.09765349265805373,24
AT1G30600,AT5G59100,0.1195490463323362,24
AT5G58840,AT1G66220,0.13056949153089065,24
AT2G19170,AT4G26330,0.11354616775869995,24
AT1G51620,AT1G19380,0.7298250873277186,24
AT1G08090,AT2G04160,0.1754365525229109,25
AT3G50480,AT2G37710,0.594771942977198,25
AT5G06950,AT4G00230,0.03761211334605632,25
AT4G20860,AT1G61380,0.6622323496086268,25
AT1G04110,AT1G35160,0.09325178117947712,25
AT4G01250,AT4G08850,0.6443114879652246,25
AT2G42360,AT1G61380,0.6614704149732736,25
AT1G64170,AT4G27730,0.5284489220757381,25
AT5G13930,AT4G00230,0.049655918044094284,25
AT4G20000,AT3G21080,0.6490879380123539,25
AT5G13930,AT1G30600,0.11307926206008426,25
AT5G59190,AT1G37130,0.201102267082856,25
AT5G50200,AT4G23210,0.6554430696987885,25
AT3G26210,AT1G61380,0.6371037609283116,25
AT4G38560,AT4G01700,0.6047577893660171,25
AT1G19380,AT1G61360,0.6484672169218387,25
AT5G53110,AT5G67450,0.6406771443763432,25
AT5G01540,AT1G19380,0.6887535803989657,25
AT4G20860,AT2G02220,0.7235337743184798,25
AT1G37130,AT3G19930,0.4370845303217927,25
AT3G19010,AT5G48430,0.6731005666950178,25
AT5G59190,AT5G67360,0.10499219011207896,25
AT1G51800,AT4G01700,0.7094320316560808,25
AT1G51890,AT3G25882,0.6868077767133716,25
AT2G44370,AT3G19010,0.7275961902223539,25
AT5G66420,AT2G17740,0.6886846556618763,25
AT3G52450,AT4G08850,0.6375387474568822,25
AT2G06050,AT1G37130,0.3618466114975828,25
AT5G44585,AT5G48430,0.6353194657153651,25
AT2G06050,AT2G38900,0.3833734796448665,25
AT4G21870,AT1G32970,0.07220221293583691,25
AT1G51890,AT1G51620,0.7183762264243666,25
AT5G44585,AT1G49000,0.6537028392505886,25
AT3G48650,AT2G36690,0.731567833570117,25
AT5G48430,AT2G19190,0.6151517007594384,25
AT5G66420,AT4G08850,0.6164025435458548,25
AT5G67450,AT4G01700,0.5989787409602084,25
AT2G19170,AT4G27730,0.2433104781158213,25
AT5G10450,AT4G15040,0.15122602232078164,25
AT5G04140,AT2G01950,0.09156742066565472,25
AT2G39200,AT4G23210,0.743684165710468,25
AT3G52450,AT1G52200,0.6839820843710032,25
AT1G64280,AT3G50470,0.5885181915502588,25
AT4G21870,AT4G20430,0.10058489292164746,25
AT5G39580,AT3G22060,0.6705000870917378,25
AT4G21326,AT5G45650,0.14785556955505194,25
AT1G70530,AT1G65690,0.6331090794418142,25
AT1G70530,AT1G51890,0.6789356504539189,26
AT5G01540,AT4G01700,0.6880264249338357,26
AT5G66420,AT4G01700,0.5985111129770724,26
AT1G30600,AT4G26330,0.10498736595096544,26
AT1G64170,AT1G02450,0.5071094626129302,26
AT3G21080,AT2G17740,0.679339683213793,26
AT2G19170,AT5G13930,0.09740632444490714,26
AT5G53110,AT4G23210,0.6542357904103169,26
AT5G44530,AT2G31400,0.07283616596998356,26
AT4G38560,AT3G50470,0.6016829417860565,26
AT2G15620,AT4G00230,0.068594629896725,26
AT1G61380,AT5G40780,0.6359502087352293,26
AT5G59130,AT1G32970,0.12083669716579128,26
AT5G53110,AT1G61380,0.6375458004721642,26
AT5G67360,AT2G39850,0.10331382811073674,26
AT5G53460,AT4G00230,0.1173994229937659,26
AT1G72300,AT5G20250,0.2034458811841125,26
AT1G52200,AT1G30720,0.6821504877153411,26
AT1G51620,AT2G44380,0.7175045804679746,26
AT3G46280,AT3G22060,0.6569587559997946,26
AT5G58820,AT5G58840,0.1325526008470332,26
AT5G20250,AT2G31400,0.18199259435910256,26
AT1G51800,AT1G49000,0.7082389088752621,26
AT5G37600,AT1G49000,0.6469407863274238,26
AT4G20860,AT3G52450,0.6577910939051943,26
AT5G10450,AT5G59810,0.1482017054231179,26
AT1G77380,AT3G45060,0.3521060370509081,26
AT2G39200,AT2G42360,0.7413573084233991,26
AT1G70530,AT3G52450,0.6319892198666723,26
AT5G45650,AT3G14067,0.13640593600526088,26
AT5G50200,AT2G30490,0.6181523692406176,26
AT5G53110,AT4G35180,0.6617177865678677,26
AT4G28140,AT5G54160,0.4037147810352792,26
AT4G20430,AT5G45640,0.09644264428368446,26
AT2G44370,AT1G30720,0.72336585828252,26
AT4G23210,AT2G36690,0.7276142379123393,26
AT2G02220,AT1G61380,0.7207469203020149,26
AT1G30730,AT5G39580,0.6674047472734789,26
AT3G19010,AT1G65690,0.6724078203017358,26
AT4G01250,AT2G42360,0.6507542063109306,26
AT1G70530,AT4G31550,0.6124064933325041,26
AT4G08850,AT4G01700,0.6089270812942029,26
AT4G20000,AT3G52450,0.6472346174858615,26
AT4G01250,AT5G44585,0.6416954821989937,26
AT4G20860,AT2G19190,0.6441736618034272,27
AT3G14240,AT1G01900,0.07189313492666903,27
AT4G23210,AT3G26210,0.6514509682662919,27
AT2G36690,AT1G49000,0.7042650629047088,27
AT5G55050,AT2G39530,0.5730994545515168,27
AT2G25000,AT4G30190,0.3823349264142076,27
AT4G21326,AT3G14067,0.10221408414418244,27
AT4G27730,AT5G19660,0.23928403632248466,27
AT5G39580,AT4G01700,0.6522433135765722,27
AT5G06950,AT1G66220,0.05275388354964478,27
AT3G49780,AT3G26210,0.5824591107675708,27
AT1G70530,AT5G01540,0.6825893648256077,27
AT4G21870,AT5G51750,0.053605383259409216,27
AT1G77380,AT4G30190,0.351873403621746,27
AT5G11940,AT2G30360,0.2780606349348461,27
AT1G64280,AT1G61360,0.6349345748568566,27
AT2G42360,AT4G01700,0.645568329784609,27
AT5G11940,AT5G07440,0.3582393111439156,27
AT4G20430,AT1G30600,0.10448050522599132,27
AT4G21870,AT5G59130,0.11544415599252054,27
AT5G13930,AT2G39850,0.08955283240943439,27
AT4G21870,AT3G19450,0.12246048665459593,27
AT1G65690,AT5G48430,0.6281812245032535,27
AT1G64280,AT1G19380,0.5672556234491829,27
AT3G46280,AT3G29034,0.6296391425340162,27
AT1G52200,AT4G23210,0.6795789881669195,27
AT3G21080,AT2G37710,0.5866969100938719,27
AT1G61380,AT3G22060,0.6507521528497592,27
AT4G38560,AT4G31800,0.5954342216319195,27
AT5G67360,AT1G20160,0.12293641988925907,27
AT5G37600,AT1G61380,0.6228487269005529,27
AT2G39200,AT4G31550,0.7310648511155601,27
AT5G45650,AT5G51750,0.1331603729372916,27
AT2G44370,AT4G01700,0.7208157647389607,27
AT1G62340,AT5G59090,0.07536842627460381,27
AT1G72300,AT5G45650,0.190006898173504,27
AT3G45060,AT2G30490,0.5415467726831309,27
AT4G20000,AT5G37600,0.645208224581709,27
AT5G53110,AT5G37600,0.6353847358497487,27
AT3G52450,AT1G49000,0.6468831224159279,27
AT3G19010,AT1G19380,0.6713894186776929,27
AT2G05920,AT2G41220,0.15599772913965246,27
AT2G05920,AT1G35160,0.0633177100888188,27
AT2G06050,AT5G67090,0.3740731620544915,27
AT2G30490,AT3G25882,0.5565043593845911,27
AT5G53460,AT5G59090,0.1104269396996926,27
AT1G51890,AT3G19010,0.6785894549067579,27
AT1G30720,AT2G37040,0.6018857159829649,27
AT1G51800,AT5G66420,0.7019398701529533,27
AT5G44585,AT3G50480,0.6237098132794157,27
AT4G24160,AT2G44490,0.6009038613151853,27
AT4G24160,AT2G30360,0.507074064952425,27
AT3G29034,AT2G17740,0.6714582199066184,27
AT1G30730,AT1G51620,0.7072793219131122,27
AT5G44585,AT2G02220,0.7174591922703639,27
AT4G01250,AT4G31800,0.6404108890344655,27
AT1G70530,AT2G36690,0.6983214546104496,28
AT5G59190,AT3G14067,0.09357144262221308,28
AT4G08850,AT5G48430,0.598369850118496,28
AT5G20250,AT4G39400,0.1778397800519812,28
AT2G25000,AT5G37600,0.549697570850211,28
AT5G53460,AT2G31400,0.08458413844276365,28
AT1G04110,AT2G31400,0.08503114217608311,28
AT4G26330,AT2G31400,0.1010300585606276,28
AT5G45650,AT2G01950,0.12258197314584696,28
AT4G01250,AT2G17740,0.6666679121864005,28
AT2G01950,AT2G15620,0.07873760838129659,28
AT2G42360,AT1G61360,0.6448892020893318,28
AT1G64280,AT4G31550,0.5886669096961721,28
AT2G01950,AT2G39850,0.08017627460542202,28
AT3G29034,AT3G26210,0.6123390881647383,28
AT3G49780,AT1G71950,0.5249096716059527,28
AT3G29034,AT2G44370,0.7088605839163388,28
AT1G05300,AT1G61380,0.6224632969603673,28
AT1G64280,AT3G19010,0.6553596632883941,28
AT4G20000,AT3G48650,0.6406191347336205,28
AT3G46280,AT1G51890,0.6754184154290482,28
AT3G59880,AT1G65490,0.4921877671586341,28
AT1G51680,AT2G19190,0.5594278678520934,28
AT4G35180,AT3G22060,0.6595803361859177,28
AT5G67450,AT3G50480,0.5668433581015827,28
AT1G51800,AT4G38560,0.6955457265162737,28
AT4G01250,AT1G30720,0.6361115783378669,28
AT4G24160,AT5G39580,0.6402517952147477,28
AT3G48650,AT2G37710,0.5903045593509588,28
AT1G70530,AT3G50470,0.6109277712711845,28
AT4G21410,AT2G44490,0.5987293754167702,28
AT2G19170,AT1G15950,0.19916823102880926,28
AT1G30730,AT2G02220,0.7138987642546891,28
AT5G59130,AT1G01900,0.11298698673619954,28
AT5G50200,AT5G44585,0.6232113731050913,28
AT1G66220,AT1G35160,0.050002900400533325,28
AT5G50200,AT3G22060,0.6493779907123128,28
AT2G19170,AT1G35160,0.08449304333746395,28
AT1G51620,AT2G44490,0.706040535742927,28
AT3G46280,AT3G21080,0.6241332794994214,28
AT2G41220,AT2G31400,0.1531002368411655,28
AT5G07440,AT4G24160,0.4987667906061167,28
AT5G01540,AT1G64280,0.6822985073396469,28
AT3G52450,AT1G64280,0.6176964337681005,28
AT2G15620,AT5G59090,0.07415072997618231,28
AT2G39200,AT1G30720,0.7231874726227312,28
AT5G53460,AT3G19450,0.12045365099544544,28
AT4G23210,AT5G67450,0.645772579137286,28
AT4G26330,AT1G01900,0.10078980144832478,29
AT1G64280,AT2G02220,0.7124929021231581,29
AT1G72300,AT1G35160,0.18197549141404404,29
AT2G39530,AT2G36690,0.6802246658037409,29
AT3G29034,AT2G44380,0.6082035667310237,29
AT1G51890,AT3G22060,0.6719201662691691,29
AT2G44370,AT2G42360,0.7086660098119949,29
AT4G35180,AT3G19010,0.6532978594674193,29
AT2G19170,AT1G32970,0.08185818817751554,29
AT2G41220,AT4G26330,0.15065881213799134,29
AT4G21870,AT5G45650,0.10395702354545708,29
AT2G39530,AT3G22060,0.6481830034118444,29
AT4G21323,AT5G58840,0.11518657551261426,29
AT4G00230,AT2G39850,0.06445626399532621,29
AT1G51620,AT4G01700,0.7032218426505165,29
AT4G01700,AT2G17740,0.6650505244211503,29
AT2G25470,AT5G37600,0.5465106372984204,29
AT5G59130,AT5G45640,0.10575247090192344,29
AT1G21670,AT1G64170,0.471438979485687,29
AT4G20430,AT5G53460,0.08051964435944453,29
AT4G23210,AT1G02450,0.6456952243452105,29
AT5G50200,AT5G66420,0.5892742151540746,29
AT2G30490,AT1G32950,0.5367500662910735,29
AT5G01540,AT2G37710,0.6816315610485097,29
