gene1,gene2,value
AT1G04110,AT3G45060,0.1054965356672848
AT5G19660,AT2G30360,0.10543778635044032
AT5G67090,AT4G01250,0.10488755839314456
AT4G20430,AT1G61360,0.10488017847308327
AT5G03620,AT4G21326,0.1046961122708816
AT4G21326,AT5G03620,0.1046961122708816
AT3G14067,AT1G35160,0.10432940229816867
AT1G01900,AT2G15620,0.10417012599260976
AT5G46330,AT1G70530,0.10402829691883396
AT1G66210,AT2G06050,0.103931696006758
AT4G21870,AT3G59880,0.10345241052588584
AT2G41220,AT4G31550,0.1033153875540993
AT5G20480,AT5G66420,0.10319637895128377
AT2G31400,AT2G37040,0.10313382460727373
AT5G58820,AT5G19660,0.1029808796606262
AT1G20150,AT2G30360,0.10262317948592004
AT1G08090,AT1G14780,0.10231297947298956
AT5G59190,AT5G67090,0.10224134614397484
AT5G67090,AT5G59190,0.10224134614397484
AT1G72300,AT5G54160,0.10155939785538216
AT2G31400,AT4G21870,0.1015108697087912
AT4G21870,AT2G31400,0.1015108697087912
AT1G30600,AT5G67090,0.10143978762938444
AT5G13930,AT1G35160,0.10141249536551933
AT5G45640,AT3G45060,0.10108107425917234
AT5G59080,AT3G19010,0.10073520039093388
AT4G21870,AT1G51890,0.1005482675459508
AT4G15040,AT5G59130,0.10043932050505512
AT5G58820,AT4G31800,0.1004208674243745
AT5G20250,AT2G39850,0.09984938360893536
AT4G26330,AT1G32970,0.0996526004428131
AT1G32970,AT4G26330,0.0996526004428131
AT4G20850,AT3G25882,0.0995614779769176
AT1G15950,AT1G30730,0.0993227504572547
AT5G11940,AT4G24160,0.09918684917552367
AT3G19450,AT4G28140,0.09905549331393716
AT4G28140,AT3G19450,0.09905549331393716
AT1G20160,AT5G53110,0.0986157682388491
AT4G21870,AT4G31550,0.0984348373212871
AT5G59090,AT1G65690,0.09834292397195643
AT1G66220,AT1G70530,0.09825173116556507
AT4G21326,AT1G14780,0.09812457784776883
AT4G20850,AT4G26330,0.098040783608494
AT4G26330,AT4G20850,0.098040783608494
AT1G01900,AT1G49000,0.09776483096657952
AT1G32970,AT3G45060,0.09766357316887908
AT5G59080,AT5G44530,0.09758860614804354
AT5G59100,AT1G66220,0.09751502778441057
AT1G66220,AT5G59100,0.09751502778441057
AT5G20480,AT5G59810,0.09723033712589092
AT5G59810,AT5G20480,0.09723033712589092
AT4G21870,AT5G44585,0.09714528963643954
AT5G59810,AT3G59880,0.09655229927827702
AT5G59090,AT1G51800,0.09622211645769664
AT4G20430,AT1G30730,0.09619423607499766
AT1G20160,AT1G15950,0.09614738893432873
AT5G45640,AT3G19010,0.09605818785948417
AT5G59090,AT4G24160,0.09577461848021927
AT5G59810,AT3G50470,0.09572427905314096
AT4G15040,AT5G59810,0.09558859606958993
AT5G59810,AT4G15040,0.09558859606958993
AT4G20850,AT1G65490,0.09558348936725047
AT5G10450,AT3G14067,0.09550116987012712
AT1G08090,AT5G07440,0.09534634000429863
AT1G72300,AT2G39530,0.09517546474293526
AT4G21323,AT1G37130,0.09508987289577008
AT4G21323,AT3G26210,0.09501398413538452
AT1G04110,AT2G38900,0.0947131582672025
AT1G01900,AT1G04110,0.09470223015577164
AT1G04110,AT1G01900,0.09470223015577164
AT4G20430,AT4G20860,0.09465435100580599
AT4G21323,AT3G19010,0.09448986184876262
AT5G20480,AT1G70530,0.0941318646316498
AT4G20430,AT2G22122,0.09405063364981013
AT5G58820,AT4G20860,0.09399871476626798
AT4G21326,AT5G37600,0.0938083091175086
AT5G58820,AT4G28140,0.09335724454600314
AT4G28140,AT5G58820,0.09335724454600314
AT5G59090,AT2G44370,0.0930988676626452
AT1G32970,AT2G44490,0.09304027288021376
AT5G58840,AT4G33430,0.09301778046992436
AT4G00230,AT5G58820,0.09301747184162013
AT5G58820,AT4G00230,0.09301747184162013
AT2G01950,AT5G59130,0.0928472625709067
AT4G20850,AT1G32950,0.0928163301858933
AT5G45640,AT3G19930,0.09272637306811783
AT5G20480,AT4G01250,0.09272503891684993
AT1G08090,AT5G03620,0.0926652686316849
AT5G03620,AT1G08090,0.0926652686316849
AT1G04110,AT5G54160,0.09249658090691716
AT5G45640,AT4G08850,0.09248419485364212
AT1G66220,AT2G39850,0.09242388643301093
AT5G03620,AT1G30720,0.09240756590127952
AT5G10450,AT3G26210,0.09216598192731328
AT5G10450,AT1G61380,0.0920269578457562
AT1G01900,AT5G54160,0.09197840446410144
AT5G10450,AT5G67360,0.09193700308495023
AT5G45640,AT4G30190,0.09191834606403226
AT4G20850,AT4G24160,0.09183470126455284
AT5G59810,AT5G06950,0.09166153027263713
AT5G06950,AT5G59810,0.09166153027263713
AT4G28140,AT2G37040,0.09156183383405823
AT1G66210,AT5G39580,0.09123109532151563
AT5G10450,AT3G14240,0.0911307978180882
AT5G11940,AT1G14780,0.09103384573881401
AT4G39400,AT3G46280,0.090902941718374
AT1G32970,AT2G19170,0.09060499588805326
AT2G31400,AT1G30600,0.09029392331989117
AT2G31400,AT5G48430,0.09022115192953728
AT4G39400,AT5G67090,0.09018741614304893
AT2G31400,AT4G27730,0.08989913245873038
AT5G59090,AT2G31400,0.08986098481667848
AT2G31400,AT5G59090,0.08986098481667848
AT5G11940,AT5G07440,0.08970200586770649
AT4G39400,AT4G20860,0.08965512403096265
AT1G66210,AT5G66420,0.08964381466955285
AT5G11940,AT4G33430,0.08959233776756315
AT4G26330,AT5G53460,0.08945429011009165
AT1G62340,AT1G65690,0.08937460485038763
AT5G58840,AT1G30730,0.08933998077022197
AT2G01950,AT3G21080,0.08905637477858841
AT4G28140,AT4G34980,0.08897946484327868
AT5G06950,AT2G02220,0.08880749992943948
AT5G58820,AT2G02220,0.08877001596140732
AT1G20160,AT4G21326,0.0885198308904187
AT4G21326,AT1G20160,0.0885198308904187
AT5G06950,AT5G07440,0.08833854750270498
AT4G26330,AT2G41220,0.08824061127636051
AT5G59090,AT1G02450,0.08823180548627607
AT4G20850,AT5G45650,0.08815344540650094
AT4G00230,AT5G51750,0.08777247180851
AT1G20160,AT3G14067,0.08668320647479266
AT5G45640,AT1G51620,0.08648252836420123
AT5G59080,AT5G67090,0.08643791767033071
AT4G20430,AT1G49000,0.08633608222622602
AT5G20250,AT5G53460,0.08599599228452326
AT1G08090,AT1G49000,0.0859582267027541
AT5G20250,AT2G25470,0.08591428514711485
AT4G21326,AT5G11940,0.08587973605571286
AT5G11940,AT4G21326,0.08587973605571286
AT4G21326,AT4G20850,0.08582955188255448
AT1G08090,AT1G65690,0.08577510886913142
AT5G45640,AT3G29034,0.08564209537356504
AT1G72300,AT5G45650,0.08541998281781417
AT4G00230,AT5G13930,0.08537926604491641
AT4G28140,AT2G44490,0.08522614083304436
AT4G00230,AT1G14780,0.08522427561132195
AT1G66220,AT4G21323,0.08505955450319913
AT4G21323,AT1G66220,0.08505955450319913
AT4G39400,AT1G04110,0.08473380536034703
AT1G04110,AT4G39400,0.08473380536034703
AT4G21326,AT3G45060,0.08459672731837098
AT5G06950,AT1G77380,0.08453932155780808
AT5G20250,AT1G77380,0.08425656859538466
AT2G01950,AT5G55050,0.08402071113498821
AT5G06950,AT1G05300,0.08389846741819308
AT1G72300,AT1G51680,0.08386057965673
AT5G59080,AT4G21870,0.08384559190251227
AT1G04110,AT5G59100,0.08380322717185984
AT5G59100,AT1G04110,0.08380322717185984
AT1G66220,AT2G01950,0.08359705308916565
AT2G01950,AT1G66220,0.08359705308916565
AT5G58820,AT4G33430,0.08346804060253032
AT5G59190,AT1G70530,0.08321423937947547
AT2G01950,AT2G42360,0.08318093151339999
AT1G62340,AT4G01700,0.08314562603545284
AT5G03620,AT1G49000,0.08298014165578738
AT1G08090,AT2G41220,0.08291699100975336
AT5G59810,AT1G05300,0.08283386990702435
AT1G32970,AT4G20000,0.082549042389789
AT1G20150,AT2G44370,0.08188660373793377
AT1G04110,AT2G02220,0.08178790410535441
AT5G06950,AT2G30360,0.08159598858667083
AT4G21323,AT2G25000,0.08147909560020783
AT1G20150,AT1G51620,0.08138855379543752
AT5G59190,AT1G35160,0.08133907076527924
AT4G21323,AT3G29034,0.08132704094701793
AT5G59190,AT5G45650,0.08123009927778657
AT5G58840,AT4G34980,0.08120802928576443
AT1G08090,AT2G30360,0.08105174483662991
AT5G59100,AT2G37040,0.08102920675313863
AT1G01900,AT1G37130,0.08056243631366455
AT1G66210,AT1G12940,0.08046546097255991
AT5G58820,AT5G66420,0.08041253417518758
AT4G21323,AT2G25470,0.08003596164629112
AT1G66210,AT2G37710,0.07950528306321814
AT4G39400,AT4G28140,0.07898026578117046
AT1G32970,AT3G52450,0.07878747781137263
AT1G08090,AT2G42360,0.07860571218622803
AT1G01900,AT5G10450,0.07860231697320774
AT1G32970,AT1G65490,0.07800254596616374
AT5G03620,AT2G36690,0.07791160112527629
AT1G32970,AT2G02220,0.07774530252986223
AT1G01900,AT1G77380,0.07770438789015842
AT1G20150,AT1G02450,0.07737779853290361
AT1G04110,AT4G35180,0.0773491162533384
AT1G04110,AT4G01250,0.0773013805060252
AT4G21323,AT1G21670,0.07723532722358861
AT1G66210,AT5G53460,0.07692713769399906
AT5G11940,AT1G52200,0.0762009687313594
AT5G59190,AT2G02220,0.07601053634756805
AT4G26330,AT4G01250,0.07572873229200372
AT1G20160,AT1G51680,0.07572215424631112
AT5G59190,AT1G37130,0.07570758607080008
AT1G66220,AT1G30730,0.07527607637925637
AT1G20160,AT5G39580,0.07526935521583389
AT4G21326,AT3G49780,0.07523765211831822
AT5G03620,AT5G54160,0.0750466255267066
AT5G58820,AT5G67090,0.07463917882482796
AT4G39400,AT5G37600,0.07421540682294192
AT5G59810,AT2G04160,0.07420182933324426
AT4G21326,AT4G20000,0.07403322983662419
AT4G39400,AT5G13930,0.07396582804948615
AT4G26330,AT1G49000,0.07391749382896129
AT1G20160,AT5G54160,0.07387801967117524
AT1G66210,AT4G35180,0.07370293973736898
AT5G11940,AT3G48650,0.07359462043448595
AT5G59810,AT4G20850,0.07323585927826781
AT1G72300,AT2G15620,0.0731352229591844
AT1G20150,AT3G19450,0.07311670407911564
AT1G04110,AT3G25882,0.0727072901885708
AT4G15040,AT4G31550,0.07245469994879937
AT1G62340,AT4G39400,0.07242232277313576
AT4G21323,AT2G39530,0.0723953688015857
AT5G59100,AT5G40780,0.07216439726581457
AT5G06950,AT3G14067,0.07202026252558946
AT1G01900,AT2G37710,0.07198569254478948
AT4G15040,AT1G15950,0.07198055396493963
AT1G66210,AT1G05300,0.0716447776822875
AT4G26330,AT5G10450,0.07156474311176475
AT5G11940,AT1G32970,0.07150190849127269
AT4G26330,AT5G67450,0.07119812648117896
AT5G59810,AT1G51800,0.07091182531182039
AT1G72300,AT5G04140,0.07072555114062308
AT5G06950,AT5G48430,0.07030275654700979
AT5G06950,AT4G38560,0.0698157236145236
AT5G03620,AT4G24160,0.06971597431187515
AT5G06950,AT5G04140,0.0690208977292659
AT4G15040,AT1G20160,0.06704148253013797
AT1G62340,AT5G53460,0.066876609766084
AT1G20150,AT3G49780,0.06667772478034184
AT4G15040,AT4G30190,0.06656400018109365
AT1G62340,AT5G54160,0.06632279241255358
AT4G26330,AT1G35160,0.06517838126181963
AT1G20150,AT4G30190,0.06514105518018676
AT4G15040,AT5G59190,0.06499288649308688
AT1G66210,AT2G17740,0.06463649013712858
AT5G11940,AT4G01250,0.06452818203257071
AT1G20150,AT1G01900,0.06394744101498695
AT4G15040,AT1G77380,0.06243937610320116
AT1G20150,AT2G25470,0.061784866837777175
AT1G20150,AT3G59880,0.061745525372515424
AT4G15040,AT5G59090,0.0613639063149054
AT1G62340,AT5G37600,0.0611931435310793
