gene1,gene2,value
AT2G37040,AT2G19190,0.6264799091050811
AT5G37600,AT4G38560,0.6253778601314424
AT2G25470,AT3G59880,0.6252071865920783
AT3G59880,AT2G25470,0.6252071865920783
AT2G25470,AT4G20000,0.6250270226279063
AT3G59880,AT1G19380,0.6246912797390688
AT3G50480,AT4G20860,0.6241401694674029
AT3G59880,AT4G20000,0.6238409723995564
AT3G50480,AT5G44585,0.6237098132794157
AT5G54160,AT2G30490,0.6235891920555467
AT5G37600,AT1G61380,0.6228487269005529
AT1G05300,AT1G61380,0.6224632969603673
AT4G31800,AT3G50470,0.6223603903016197
AT2G25470,AT5G67450,0.6205232649715329
AT3G49780,AT2G42360,0.6192312976126487
AT1G05300,AT5G44585,0.6190604890826289
AT1G64170,AT5G37600,0.6182304178479376
AT4G24160,AT2G02220,0.6170821575247087
AT3G50480,AT5G37600,0.6165316759451388
AT1G64170,AT5G67450,0.6162000585014444
AT2G38900,AT3G45060,0.6160907041653751
AT3G45060,AT2G38900,0.6160907041653751
AT2G37040,AT5G66420,0.6150026435862349
AT2G25000,AT4G27730,0.6130583560506381
AT4G27730,AT2G25000,0.6130583560506381
AT4G24160,AT4G20860,0.6122584319368918
AT2G06050,AT4G24160,0.6115698905896821
AT4G24160,AT2G06050,0.6115698905896821
AT1G51680,AT1G51800,0.6108265778554169
AT4G31800,AT5G01540,0.6106586449416481
AT1G64170,AT2G44370,0.6104164743496475
AT3G50480,AT4G20000,0.6099834575949008
AT3G59880,AT5G67450,0.6098072726380305
AT4G31800,AT1G61360,0.6094843328509884
AT1G02450,AT3G26210,0.6094166531565163
AT3G50480,AT1G52200,0.6090767083220102
AT4G21410,AT2G02220,0.6083944892193482
AT3G50480,AT4G23210,0.6078779181733753
AT1G64170,AT4G23210,0.6075968864410478
AT4G24160,AT4G31550,0.6071455086629072
AT3G50480,AT4G38560,0.6065200327204768
AT4G21410,AT2G36690,0.6060458352595984
AT3G59880,AT2G44380,0.6052749945376378
AT1G12940,AT2G25000,0.6051222845278371
AT2G25000,AT1G12940,0.6051222845278371
AT4G31800,AT3G25882,0.6050148152529821
AT3G50480,AT1G51620,0.604860460376004
AT4G31800,AT1G51620,0.6037001339907399
AT1G77380,AT1G51890,0.6024588687383206
AT2G37040,AT1G30720,0.6018857159829649
AT2G25000,AT3G26210,0.6018113335725342
AT5G67090,AT3G52450,0.6007005449630498
AT4G21410,AT4G01250,0.5993300309363623
AT4G21410,AT2G44490,0.5987293754167702
AT3G19930,AT1G51680,0.5943602267429883
AT1G51680,AT3G19930,0.5943602267429883
AT1G51680,AT5G39580,0.5942609497611767
AT5G55050,AT1G61380,0.5934524740461559
AT5G55050,AT3G59880,0.5933735246825463
AT3G59880,AT5G55050,0.5933735246825463
AT4G21410,AT1G61380,0.5920085402539188
AT1G02450,AT1G51890,0.5909682304148002
AT3G49780,AT5G50200,0.5892225412120363
AT2G05920,AT5G67360,0.5890152171342029
AT5G67360,AT2G05920,0.5890152171342029
AT3G59880,AT2G44370,0.5888732879953158
AT3G19930,AT1G51800,0.5879679043989419
AT5G55050,AT5G37600,0.5873451036271299
AT3G49780,AT2G36690,0.5862477309318234
AT1G15950,AT2G37040,0.5858780291749515
AT2G37040,AT1G15950,0.5858780291749515
AT4G21410,AT5G01540,0.5847391355745285
AT3G49780,AT3G26210,0.5824591107675708
AT2G38900,AT1G61360,0.5815292905849839
AT5G67090,AT2G44490,0.5809534679872705
AT1G02450,AT2G39530,0.5808607682426097
AT2G25470,AT1G49000,0.5793281369950338
AT5G67090,AT1G61360,0.5787812107401419
AT3G19930,AT5G66420,0.5786894871163276
AT5G07440,AT5G48430,0.5785394044164864
AT2G37040,AT5G39580,0.5784115914549608
AT5G55050,AT1G49000,0.5783786444493451
AT1G15950,AT1G51680,0.5773759860962571
AT1G51680,AT1G15950,0.5773759860962571
AT1G51680,AT3G19010,0.5751219418001078
AT2G37040,AT3G19010,0.5743148287740127
AT5G46330,AT2G44490,0.5742705652624721
AT1G51680,AT5G48430,0.5742035430541496
AT1G51680,AT5G66420,0.5739454211455927
AT2G37040,AT2G42360,0.573830698062349
AT5G55050,AT1G05300,0.5735248855629135
AT5G55050,AT2G39530,0.5730994545515168
AT3G59880,AT1G61380,0.5707536467015332
AT5G55050,AT3G46280,0.5695329965108732
AT5G55050,AT4G23210,0.5691648429273415
AT5G55050,AT1G51620,0.5689331229106002
AT1G12940,AT1G64170,0.5681035715834938
AT3G59880,AT1G51620,0.5680369893334329
AT5G67090,AT3G19010,0.5659612698635845
AT1G21670,AT3G26210,0.5650135327456292
AT1G02450,AT2G44370,0.5625502269703462
AT5G46330,AT3G52450,0.5624679735800118
AT1G12940,AT1G05300,0.5607772496951166
AT1G77380,AT1G65690,0.559607239574114
AT1G02450,AT5G53110,0.5588532357263251
AT2G25470,AT1G61380,0.5579000254346036
AT1G12940,AT5G53110,0.5569226280041473
AT5G55050,AT4G20000,0.5568380952026839
AT5G07440,AT5G39580,0.5550958599182975
AT3G14240,AT5G67360,0.5548430695246674
AT5G67360,AT3G14240,0.5548430695246674
AT2G30360,AT2G06050,0.5537434703310823
AT2G06050,AT2G30360,0.5537434703310823
AT5G04140,AT4G34980,0.551814904964266
AT4G34980,AT5G04140,0.551814904964266
AT4G34980,AT5G59130,0.5512320913273834
AT5G59130,AT4G34980,0.5512320913273834
AT2G25000,AT5G37600,0.549697570850211
AT3G45060,AT1G65690,0.5486233676914727
AT2G25470,AT4G38560,0.5482587002206611
AT5G54160,AT1G15950,0.5477313193697539
AT1G15950,AT5G54160,0.5477313193697539
AT5G46330,AT3G19010,0.5446913333988455
AT5G54160,AT2G42360,0.5428942531483791
AT3G45060,AT2G30490,0.5415467726831309
AT5G20480,AT4G08850,0.5412986910267653
AT3G19930,AT2G37040,0.5384414297490011
AT5G46330,AT4G08850,0.5384240086901375
AT1G77380,AT3G29034,0.5376178637565999
AT1G32950,AT2G30490,0.5367500662910735
AT1G12940,AT3G59880,0.5358641430407979
AT4G27730,AT2G25470,0.5356112412140687
AT5G04140,AT5G44530,0.5349834803935871
AT5G44530,AT5G04140,0.5349834803935871
AT5G46330,AT1G61360,0.533711054770329
AT3G19930,AT5G39580,0.5316159455894809
AT5G54160,AT1G65690,0.5295586448253173
AT4G27730,AT1G64170,0.5284489220757381
AT2G06050,AT3G19010,0.5281655689530856
AT3G19930,AT1G72300,0.5276956992226456
AT1G72300,AT3G19930,0.5276956992226456
AT2G25000,AT2G37710,0.5252283958387755
AT1G71950,AT3G49780,0.5249096716059527
AT2G39850,AT4G34980,0.5233313285439924
AT4G34980,AT2G39850,0.5233313285439924
AT5G54160,AT5G66420,0.5232493952487398
AT3G19930,AT5G48430,0.5225269098248153
AT1G21670,AT1G61380,0.520899264734964
AT1G65490,AT1G19380,0.5203634137173301
AT1G21670,AT1G30730,0.5190367941714653
AT5G67090,AT5G01540,0.5182640876858672
AT5G07440,AT1G65690,0.517692605996614
AT1G21670,AT1G70530,0.5173847671025752
AT1G12940,AT5G67450,0.5164418168920322
AT4G34980,AT5G51750,0.5163954176085669
AT5G51750,AT4G34980,0.5163954176085669
AT2G38900,AT1G65690,0.5146949352857478
AT3G14240,AT5G51750,0.5135907317109195
AT5G51750,AT3G14240,0.5135907317109195
AT1G71950,AT3G29034,0.5134289148887761
AT1G21670,AT2G44370,0.5122064788656151
AT5G44530,AT2G39850,0.5107739250471014
AT2G39850,AT5G44530,0.5107739250471014
AT2G25000,AT2G25470,0.5091823032897461
AT1G21670,AT1G05300,0.5089158504261435
AT1G12940,AT1G49000,0.5088923267007514
AT2G30360,AT4G24160,0.507074064952425
AT5G46330,AT2G02220,0.5066002814601005
AT5G07440,AT1G52200,0.5062229875048677
AT5G46330,AT4G31550,0.5054298273939362
AT5G54160,AT2G17740,0.502825812809518
AT1G77380,AT5G40780,0.5020966755125735
AT3G19930,AT3G19010,0.501273900307943
AT5G54160,AT3G22060,0.50112484812579
AT5G54160,AT1G51680,0.5004766853159961
AT5G04140,AT2G15620,0.4997757528252684
AT2G15620,AT5G04140,0.4997757528252684
AT1G21670,AT1G52200,0.4993062470763208
AT5G54160,AT4G20860,0.4991102285944336
AT5G07440,AT1G30720,0.4990818750467913
AT5G07440,AT4G24160,0.4987667906061167
AT2G15620,AT5G53460,0.4971111915971013
AT5G53460,AT2G15620,0.4971111915971013
AT1G21670,AT2G02220,0.4957907434818698
AT1G21670,AT2G39200,0.495580798175825
AT1G77380,AT5G50200,0.495504413792168
AT1G12940,AT4G20000,0.4952343682416032
AT1G21670,AT5G44585,0.4948952918711698
AT2G25000,AT2G44380,0.4948509635172428
AT5G67090,AT2G36690,0.4947342084211982
AT4G30190,AT2G39530,0.4935303062929278
AT2G39850,AT5G04140,0.4933321903189145
AT5G04140,AT2G39850,0.4933321903189145
AT2G38900,AT3G52450,0.492581193993332
AT1G65490,AT3G59880,0.4921877671586341
AT2G25000,AT3G21080,0.4907430725317373
AT5G20480,AT2G19190,0.4904377676260439
AT1G14780,AT5G55050,0.4888336080313802
AT2G25000,AT5G67450,0.488775907418261
AT5G07440,AT2G37040,0.4886701551837455
AT1G32950,AT2G39530,0.4879444491139982
AT1G15950,AT3G19930,0.4875923193828941
AT5G20480,AT1G64280,0.4855913576099266
AT5G46330,AT1G51800,0.4848429306340383
AT2G06050,AT3G22060,0.4839120448041707
AT5G07440,AT4G20860,0.4820778426979464
AT5G04140,AT2G05920,0.4818626179774054
AT2G05920,AT5G04140,0.4818626179774054
AT2G06050,AT4G20860,0.4803444990212709
AT1G65490,AT5G67450,0.4797545019396816
AT2G30360,AT5G07440,0.4789733395543892
AT5G07440,AT2G30360,0.4789733395543892
AT5G46330,AT1G19380,0.4780045842372726
AT4G33430,AT3G22060,0.4779690643840309
AT4G30190,AT5G50200,0.475117183051759
AT2G06050,AT2G42360,0.4723010703380789
AT1G32950,AT3G45060,0.4712029358857196
AT3G45060,AT1G32950,0.4712029358857196
AT5G67090,AT2G02220,0.4709003079719022
AT1G72300,AT1G37130,0.4707232556362146
AT1G37130,AT1G72300,0.4707232556362146
AT5G46330,AT5G01540,0.4703607207491502
AT2G38900,AT2G39200,0.4693599688082979
AT4G30190,AT1G64170,0.4693490204589658
AT4G30190,AT5G54160,0.4688281460171148
AT4G30190,AT2G30490,0.4686296045060821
AT1G71950,AT3G25882,0.4685339371468839
AT5G20480,AT1G51800,0.4684632948127862
AT1G77380,AT3G26210,0.4676574684099902
AT2G38900,AT3G19010,0.4668911403949347
AT5G67090,AT1G19380,0.4658889831956236
AT5G13930,AT2G15620,0.4657120126093002
AT2G15620,AT5G13930,0.4657120126093002
AT4G30190,AT1G61380,0.4643772047924201
AT1G32950,AT1G65690,0.4641751600552749
AT5G67090,AT3G48650,0.4632985376722433
AT5G07440,AT3G19930,0.4608258992983335
AT1G32950,AT1G51890,0.4601227837248953
AT5G45650,AT4G34980,0.4600925696388296
AT4G34980,AT5G45650,0.4600925696388296
AT3G45060,AT5G40780,0.4583182920858493
AT1G77380,AT5G53110,0.4573250610461411
AT2G38900,AT1G51890,0.4569463889248019
AT3G19450,AT5G04140,0.4561412828564552
AT5G04140,AT3G19450,0.4561412828564552
AT1G37130,AT5G07440,0.4555964655661116
AT1G77380,AT4G20860,0.4552976004943887
AT2G38900,AT5G01540,0.4547441757330538
AT4G30190,AT1G65690,0.4538411982813078
AT5G67090,AT3G22060,0.4525581921014351
AT2G41220,AT2G25000,0.4524638905778791
AT1G14780,AT1G61380,0.4516203564144159
AT1G77380,AT4G35180,0.4504610217384386
AT2G38900,AT3G22060,0.4483738933105128
AT1G14780,AT1G19380,0.4481568174953395
AT2G30360,AT4G20860,0.4475336558099741
AT1G77380,AT3G21080,0.4449825449356127
AT3G45060,AT2G39530,0.44396793201394696
AT1G14780,AT5G53110,0.4433603826478948
AT1G65490,AT2G37710,0.44333853585503225
AT2G38900,AT2G44370,0.442951708266221
AT5G20480,AT1G70530,0.4427776399629058
AT2G30360,AT3G49780,0.4426474957346697
AT3G45060,AT5G54160,0.4410505081353191
AT4G30190,AT3G46280,0.44009999824131385
AT1G71950,AT2G42360,0.4398331643768889
AT3G45060,AT5G50200,0.43854841532948025
AT5G51750,AT5G67360,0.43744015767056094
AT5G67360,AT5G51750,0.43744015767056094
AT4G30190,AT2G17740,0.4371856591804382
AT1G37130,AT3G19930,0.4370845303217927
AT4G27730,AT1G12940,0.4354689105176456
AT4G34980,AT5G44530,0.43546205994663467
AT5G44530,AT4G34980,0.43546205994663467
AT5G51750,AT2G05920,0.4346716319993171
AT2G05920,AT5G51750,0.4346716319993171
AT2G06050,AT2G30490,0.4335779848776032
AT3G45060,AT1G51890,0.4333580479196635
AT1G14780,AT1G64280,0.43143237368830734
AT5G45650,AT3G14240,0.4312662768329721
AT3G14240,AT5G45650,0.4312662768329721
AT1G71950,AT5G40780,0.43106886547915707
AT1G14780,AT2G44380,0.4292428141579885
AT5G51750,AT5G44530,0.4292342717111631
AT5G44530,AT5G51750,0.4292342717111631
AT5G20250,AT5G10450,0.42917119473481896
AT5G10450,AT5G20250,0.42917119473481896
AT1G14780,AT4G20860,0.42842367363804695
AT4G30190,AT3G45060,0.4282840480047507
AT3G45060,AT4G30190,0.4282840480047507
AT4G27730,AT2G44380,0.4276245286356136
AT2G06050,AT1G61360,0.4257235464733111
AT5G20480,AT4G38560,0.42563316642351706
AT2G41220,AT4G27730,0.42343919952725184
AT4G27730,AT2G41220,0.42343919952725184
AT2G06050,AT1G65690,0.4222489799025846
AT3G14240,AT5G04140,0.4212846353372856
AT5G04140,AT3G14240,0.4212846353372856
AT5G59130,AT3G14240,0.4204512375765732
AT3G14240,AT5G59130,0.4204512375765732
AT1G71950,AT1G19380,0.4203196115000383
AT5G20480,AT2G02220,0.4202527168483701
AT5G20480,AT3G19010,0.4202286799697703
AT2G06050,AT5G39580,0.4190768059960093
AT1G71950,AT5G44585,0.4186790873976039
AT2G30360,AT2G42360,0.4180887554938196
AT1G14780,AT5G40780,0.4151329293684332
AT1G14780,AT2G42360,0.4142525031829678
AT1G14780,AT4G08850,0.4125795771021463
AT4G28140,AT2G06050,0.4119118202010971
AT5G19660,AT2G41220,0.4096828188501106
AT2G41220,AT5G19660,0.4096828188501106
AT4G33430,AT1G49000,0.4088333934309079
AT1G71950,AT4G23210,0.4079933431763705
AT1G32950,AT3G29034,0.4066547301676335
AT4G33430,AT2G02220,0.40567563004051294
AT1G71950,AT1G51890,0.4053046938951344
AT4G28140,AT3G45060,0.40516923744385663
AT2G15620,AT4G34980,0.4041369940976017
AT4G34980,AT2G15620,0.4041369940976017
AT4G28140,AT5G54160,0.4037147810352792
AT5G59130,AT2G39850,0.4035768330798571
AT2G39850,AT5G59130,0.4035768330798571
AT1G15950,AT5G07440,0.40205718919356187
AT1G71950,AT5G50200,0.4018104925260206
AT3G19450,AT2G25000,0.4003413869855391
AT5G20480,AT4G01250,0.39785763390704176
AT3G14240,AT2G19170,0.39718950813064857
AT2G19170,AT3G14240,0.39718950813064857
AT5G53460,AT4G34980,0.396554579194116
AT5G10450,AT3G26210,0.3959506454915291
AT5G20250,AT1G21670,0.39500005215953055
AT5G59080,AT5G04140,0.3937602547948279
AT5G04140,AT5G59080,0.3937602547948279
AT2G04160,AT5G19660,0.3932424954323453
AT5G19660,AT2G04160,0.3932424954323453
AT4G33430,AT4G21410,0.3928295892541813
AT5G20480,AT1G51680,0.3928002645624705
AT1G32950,AT2G04160,0.3918708554479815
AT2G04160,AT1G32950,0.3918708554479815
AT2G30360,AT1G71950,0.3909127566510043
AT4G33430,AT1G51800,0.389396479869901
AT1G65490,AT5G01540,0.3891787677529001
AT5G45650,AT2G05920,0.3888132888397797
AT2G05920,AT5G45650,0.3888132888397797
AT4G33430,AT2G17740,0.3876345566223444
AT4G33430,AT1G52200,0.38598620295538455
AT1G32950,AT4G20850,0.3843027194468669
AT4G20850,AT1G32950,0.3843027194468669
AT1G32950,AT4G20860,0.3841828767666221
AT5G19660,AT1G32950,0.3832572995336596
AT1G32950,AT5G19660,0.3832572995336596
AT5G20250,AT5G07440,0.3831165722073017
AT1G37130,AT5G54160,0.3817113689472553
AT4G27730,AT3G59880,0.377835562953025
AT1G65490,AT2G44380,0.3773821297336062
AT4G33430,AT2G39200,0.376248010489026
AT1G37130,AT1G51680,0.3753786519526712
AT3G14240,AT5G44530,0.3749233338043313
AT5G44530,AT3G14240,0.3749233338043313
AT4G33430,AT1G51620,0.3740403369179312
AT2G05920,AT2G19170,0.3734798061713989
AT2G19170,AT2G05920,0.3734798061713989
AT2G30360,AT1G61360,0.3729811155770123
AT2G30360,AT1G65690,0.37287188491557455
AT4G27730,AT3G26210,0.3720701485731633
AT5G53460,AT2G19170,0.3720619049679307
AT2G19170,AT5G53460,0.3720619049679307
AT5G53460,AT3G14240,0.3717948187237155
AT3G14240,AT5G53460,0.3717948187237155
AT5G20250,AT3G19930,0.370617113113168
AT4G33430,AT1G61380,0.3695177967546374
AT1G15950,AT1G20160,0.3694540201334063
AT1G20160,AT1G15950,0.3694540201334063
AT2G30360,AT2G30490,0.3692253865248609
AT5G59130,AT5G04140,0.36896967015807136
AT5G04140,AT5G59130,0.36896967015807136
AT1G65490,AT1G49000,0.3680805805793192
AT4G28140,AT1G65690,0.3654596660966788
AT5G44530,AT5G59130,0.3635438205665991
AT5G59130,AT5G44530,0.3635438205665991
AT4G27730,AT4G30190,0.3633578831718789
AT1G72300,AT1G15950,0.3628292321758272
AT1G15950,AT1G72300,0.3628292321758272
AT1G37130,AT2G06050,0.3618466114975828
AT1G20160,AT3G19930,0.3609693331091544
AT5G04140,AT5G67360,0.3608722502610791
AT5G67360,AT5G04140,0.3608722502610791
AT2G39850,AT2G15620,0.3594892659708927
AT2G15620,AT2G39850,0.3594892659708927
AT5G11940,AT5G07440,0.3582393111439156
AT1G37130,AT4G28140,0.35778234773259565
AT4G28140,AT1G37130,0.35778234773259565
AT5G13930,AT3G14240,0.3576547003612817
AT1G65490,AT1G51620,0.35653160299533165
AT1G72300,AT4G08850,0.3564927482614185
AT4G28140,AT4G31800,0.35518362153757216
AT2G04160,AT2G39530,0.35473646370032524
AT1G15950,AT5G66420,0.3545757442292327
AT5G10450,AT2G25000,0.3534524543311754
AT5G13930,AT5G67360,0.3531914202817976
AT5G67360,AT5G13930,0.3531914202817976
AT2G31400,AT5G51750,0.3526569980455364
AT5G51750,AT2G31400,0.3526569980455364
AT4G21326,AT1G37130,0.3505624383675441
AT1G37130,AT4G21326,0.3505624383675441
AT1G65490,AT1G71950,0.34792414965253776
AT1G15950,AT4G08850,0.3478060844911273
AT5G51750,AT5G04140,0.3451235098642423
AT5G19660,AT3G45060,0.3444753430927145
AT1G65490,AT4G38560,0.3423245921610305
AT4G28140,AT2G37040,0.3415407088352248
AT2G31400,AT3G14240,0.34029259549249946
AT4G27730,AT1G05300,0.3387284319288768
AT4G28140,AT4G24160,0.3374084078521765
AT5G45650,AT4G20430,0.3365156350591081
AT4G20430,AT5G45650,0.3365156350591081
AT4G28140,AT1G70530,0.3358486707371081
AT1G72300,AT1G20160,0.3349701078941636
AT1G20160,AT1G72300,0.3349701078941636
AT2G05920,AT5G44530,0.3341895834505084
AT5G44530,AT2G05920,0.3341895834505084
AT2G41220,AT4G30190,0.3339799310641735
AT1G37130,AT4G08850,0.3326205901464132
AT4G28140,AT2G38900,0.33179073465183545
AT1G20150,AT2G38900,0.3316929723533023
AT2G15620,AT5G59130,0.331547479647347
AT5G59130,AT2G15620,0.331547479647347
AT5G59130,AT2G05920,0.3294288561657994
AT2G05920,AT5G59130,0.3294288561657994
AT2G05920,AT5G53460,0.3291043344717493
AT5G53460,AT2G05920,0.3291043344717493
AT2G31400,AT2G05920,0.3284922806057297
AT2G04160,AT1G77380,0.3266990079619369
AT1G72300,AT4G20430,0.3255371432781097
AT4G20430,AT1G72300,0.3255371432781097
AT5G10450,AT4G27730,0.3248274182813155
AT5G13930,AT4G34980,0.32425560634932066
AT1G72300,AT5G20480,0.32096515119848057
AT1G20160,AT3G14067,0.3205201041920909
AT3G14067,AT1G20160,0.3205201041920909
AT5G53460,AT1G37130,0.3189654735243043
AT1G30600,AT3G14240,0.3188503708519205
AT5G67360,AT2G31400,0.3165460669724081
AT2G31400,AT5G67360,0.3165460669724081
AT5G44530,AT5G59080,0.3158225066470689
AT5G59080,AT5G44530,0.3158225066470689
AT1G30600,AT4G34980,0.3157898026118257
AT4G20430,AT3G19930,0.3141774219159302
AT1G72300,AT1G51680,0.3136751496587423
AT2G04160,AT5G55050,0.31344505775488724
AT5G10450,AT2G44380,0.31048777854097376
AT2G15620,AT3G14240,0.3104525741081113
AT2G41220,AT1G64170,0.30825240373660096
AT1G30600,AT2G05920,0.30651776200412656
AT2G41220,AT2G04160,0.3057211470555922
AT2G04160,AT2G41220,0.3057211470555922
AT5G51750,AT5G13930,0.3055432783354454
AT5G13930,AT5G51750,0.3055432783354454
AT5G06950,AT2G30360,0.3052731789526665
AT3G19450,AT4G27730,0.30233291681106245
AT3G19450,AT5G13930,0.3019444761344728
AT5G13930,AT3G19450,0.3019444761344728
AT2G04160,AT1G61380,0.3014818327129233
AT5G45650,AT2G15620,0.2992619645486377
AT2G15620,AT5G45650,0.2992619645486377
AT5G53460,AT2G41220,0.2986503065554936
AT2G41220,AT5G53460,0.2986503065554936
AT1G72300,AT1G30720,0.2983919521977061
AT1G66210,AT1G61360,0.2982034951550392
AT1G20150,AT5G03620,0.2981411542971998
AT5G03620,AT1G20150,0.2981411542971998
AT5G45650,AT5G44530,0.2974620759473487
AT5G44530,AT5G45650,0.2974620759473487
AT2G15620,AT3G19450,0.2968408279293682
AT3G19450,AT2G15620,0.2968408279293682
AT5G10450,AT3G21080,0.2959642940390846
AT1G72300,AT5G07440,0.29520042213294073
AT3G19450,AT2G25470,0.29216944974158643
AT5G59080,AT1G21670,0.29153005799889264
AT5G59080,AT1G05300,0.2912523789046942
AT5G45650,AT5G04140,0.2891716100053029
AT5G59130,AT5G59080,0.28807157786209786
AT5G59080,AT5G59130,0.28807157786209786
AT5G10450,AT1G21670,0.28704642356873805
AT5G13930,AT2G05920,0.28500916099735274
AT2G22122,AT5G59090,0.2825770391713074
AT5G59090,AT2G22122,0.2825770391713074
AT5G20250,AT1G70530,0.2824617367164014
AT5G58840,AT5G07440,0.2818623720237072
AT2G04160,AT4G20860,0.2817953904763268
AT5G06950,AT5G07440,0.2814136302902811
AT5G20250,AT1G64280,0.2809779800769511
AT4G21326,AT1G15950,0.28072739422710946
AT5G51750,AT4G00230,0.27947073568500763
AT4G00230,AT5G51750,0.27947073568500763
AT5G59190,AT1G15950,0.2794252317220709
AT1G66210,AT4G01250,0.27942141022070394
AT5G11940,AT2G30360,0.2780606349348461
AT5G45650,AT3G19450,0.27803146905199944
AT3G19450,AT5G45650,0.27803146905199944
AT2G15620,AT2G05920,0.2762343447980527
AT5G59090,AT4G30190,0.27583948919484386
AT2G22122,AT2G15620,0.27422805225306196
AT1G66210,AT5G01540,0.27361761940557056
AT1G20160,AT1G12940,0.2731570096374529
AT3G19450,AT1G65490,0.2726872415042469
AT5G67360,AT4G27730,0.27169792455166913
AT5G53460,AT5G04140,0.271163693307775
AT5G11940,AT4G20860,0.269165581731696
AT3G19450,AT2G05920,0.26843136479685353
AT5G20250,AT1G30730,0.2659456205525348
AT2G04160,AT2G30360,0.2653725800033744
AT2G39850,AT5G45650,0.26512095996272306
AT5G45650,AT2G39850,0.26512095996272306
AT1G66210,AT4G24160,0.2645612598092773
AT5G59130,AT5G67360,0.26421660425517873
AT5G67360,AT5G59130,0.26421660425517873
AT5G58840,AT1G77380,0.26295798282365795
AT5G58820,AT1G20150,0.2625091410696278
AT1G20150,AT5G58820,0.2625091410696278
AT1G66210,AT2G36690,0.2622457688251867
AT5G67360,AT5G45650,0.2617163811574407
AT5G20250,AT5G20480,0.26128126090298537
AT4G20430,AT5G59130,0.26000742821633616
AT5G11940,AT3G50480,0.25972918448136434
AT1G30600,AT5G45650,0.25722395260237313
AT4G20850,AT1G51890,0.2558866368555767
AT5G53460,AT5G59130,0.2557774288349436
AT1G30600,AT2G19170,0.2557710753132643
AT2G19170,AT1G30600,0.2557710753132643
AT2G22122,AT5G04140,0.2557633342018891
AT5G20250,AT4G01250,0.25474590221582666
AT1G66210,AT4G26330,0.2542969696510294
AT4G26330,AT1G66210,0.2542969696510294
AT4G20850,AT4G33430,0.25377314755952035
AT2G04160,AT1G21670,0.2531881266992541
AT2G41220,AT1G32950,0.2524790669599527
AT4G39400,AT3G14067,0.2523125854323672
AT3G14067,AT4G39400,0.2523125854323672
AT2G41220,AT1G02450,0.2508646088587572
AT2G41220,AT1G77380,0.2505532146070922
AT2G31400,AT4G27730,0.2498197630903585
AT3G19450,AT1G64170,0.2491669753847645
AT1G66210,AT3G48650,0.24915740227397304
AT2G19170,AT5G45650,0.2483106984695841
AT3G14067,AT5G67360,0.2479890826560928
AT5G20250,AT2G02220,0.24723212802257505
AT5G53460,AT5G45650,0.2470448821036273
AT5G10450,AT1G64170,0.24582338705891074
AT1G66210,AT4G31800,0.2437869431859229
AT1G30600,AT5G53460,0.2437231101028227
AT2G22122,AT4G34980,0.24368752293184096
AT2G19170,AT4G27730,0.2433104781158213
AT4G39400,AT5G67360,0.2421829741517836
AT1G08090,AT5G55050,0.2420734824488601
AT1G35160,AT5G53460,0.2416242411634909
AT1G66210,AT3G52450,0.2416223293676862
AT2G39850,AT3G14067,0.241463253024924
AT3G14067,AT2G39850,0.241463253024924
AT5G51750,AT2G15620,0.2409496101402564
AT5G19660,AT1G77380,0.23992402884723474
AT5G19660,AT4G27730,0.23928403632248466
AT4G21870,AT5G53460,0.2389707949669257
AT5G10450,AT5G40780,0.2372082990585662
AT5G10450,AT5G44585,0.23719488217168885
AT1G30600,AT5G51750,0.2369603758612331
AT5G11940,AT1G65690,0.2362119754170533
AT2G19170,AT3G45060,0.2359696677090483
AT5G11940,AT4G23210,0.2357355736977789
AT4G20430,AT1G15950,0.23539734013839625
AT1G20160,AT5G07440,0.2352010226068247
AT1G66210,AT2G38900,0.23509486961789064
AT5G11940,AT1G52200,0.2349009945456121
AT5G45640,AT5G59080,0.2345317716445313
AT5G59080,AT5G45640,0.2345317716445313
AT5G44530,AT3G19450,0.23422239345801696
AT5G59090,AT2G41220,0.2332624854202001
AT1G08090,AT5G50200,0.23321392158568785
AT5G13930,AT5G53460,0.2327513910611799
AT5G13930,AT5G59130,0.2322094248031868
AT2G39850,AT5G59080,0.2318612885444796
AT5G59080,AT2G39850,0.2318612885444796
AT4G21870,AT2G22122,0.231427125772656
AT2G22122,AT4G21870,0.231427125772656
AT1G20160,AT1G37130,0.2309372149743565
AT2G22122,AT2G31400,0.22863706419305024
AT2G31400,AT2G22122,0.22863706419305024
AT4G21870,AT2G31400,0.2285530461895198
AT2G31400,AT4G21870,0.2285530461895198
AT1G30600,AT1G37130,0.2276890896573197
AT2G19170,AT2G38900,0.227181823343952
AT2G19170,AT5G46330,0.22710619336404075
AT1G20160,AT1G51680,0.2259388766073553
AT4G00230,AT3G14240,0.2259043759988
AT4G15040,AT1G77380,0.2258506553893233
AT5G59190,AT5G20480,0.22527574016490115
AT5G11940,AT1G70530,0.224383389547333
AT1G32970,AT5G59100,0.22388991695309216
AT5G59100,AT1G32970,0.22388991695309216
AT3G14067,AT5G04140,0.22308651858162126
AT2G22122,AT3G14240,0.22266803840161048
AT5G19660,AT4G30190,0.22243178756369372
AT1G30600,AT5G59130,0.22231076056217247
AT4G21870,AT5G04140,0.22136638457769045
AT4G15040,AT2G41220,0.2206791284916273
AT5G13930,AT5G04140,0.2191984530727772
AT5G59080,AT5G45650,0.21902246057910046
AT2G31400,AT5G04140,0.21886468424931305
